Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Macedo A.L., Behar P.A., Reategui E.B.","55332781400;14821787300;56021745100;","Concepts network: Text mining technology allied with pedagogical practices to qualify the collective writing process in distance learning",2012,"CSEDU 2012 - Proceedings of the 4th International Conference on Computer Supported Education","2",,,"71","76",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864872497&partnerID=40&md5=d279e35440e8f8e91a4aaf0b2091abac","PPGEDU/PPGIE, UFRGS, Av. Paulo Gama, 110, 90040-060, Porto Alegre, RS, Brazil","Macedo, A.L., PPGEDU/PPGIE, UFRGS, Av. Paulo Gama, 110, 90040-060, Porto Alegre, RS, Brazil; Behar, P.A., PPGEDU/PPGIE, UFRGS, Av. Paulo Gama, 110, 90040-060, Porto Alegre, RS, Brazil; Reategui, E.B., PPGEDU/PPGIE, UFRGS, Av. Paulo Gama, 110, 90040-060, Porto Alegre, RS, Brazil","The main goal of this article is to identify possibilities of pedagogical practices from the information generated by a tool called the Concepts Network. Such information is extracted from texts produced by participants/students in a Collective Text Editor - ETC. Thus, this study presents a tool and, from it, alternative teaching practices. The intention is to create conditions so that such practices are developed with quality and minimize the large work load required in digital work spaces in distance learning practices.","Collective text editor; Pedagogical practices; Text mining","Pedagogical practices; Teaching practices; Text mining; Work loads; Work space; Writing process; Data mining; Distance education","Macedo, A.L.; PPGEDU/PPGIE, UFRGS, Av. Paulo Gama, 110, 90040-060, Porto Alegre, RS, Brazil; email: alorandimacedo@gmail.com",,,,9789898565068,,,"English","CSEDU - Proc. Int. Conf. Comput. Supported Educ.",Conference Paper,"Final",,Scopus,2-s2.0-84864872497
"De Almeida Gago Júnior E.L., Breda G.D., Marques E.Z., De Souza Mendes L.","55332600000;7005579703;36608619800;55391733300;","Self-organizing maps: An approach applied to the electronic government",2012,"WEBIST 2012 - Proceedings of the 8th International Conference on Web Information Systems and Technologies",,,,"461","470",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864877188&partnerID=40&md5=f5d69fba7e7fa6f428134cf0fbdfafc7","School of Electrical Engineering, University of Campinas, Campinas SP, Brazil","De Almeida Gago Júnior, E.L., School of Electrical Engineering, University of Campinas, Campinas SP, Brazil; Breda, G.D., School of Electrical Engineering, University of Campinas, Campinas SP, Brazil; Marques, E.Z., School of Electrical Engineering, University of Campinas, Campinas SP, Brazil; De Souza Mendes, L., School of Electrical Engineering, University of Campinas, Campinas SP, Brazil","With the facilitations and results offered by automated management systems, more and more municipalities seek to eliminate physical documents by digitally storing their information. One of the direct consequences of that is the generation of a large volume of data. This paper proposes a model to support decision making based on self-organized maps. Applied to electronic government tools, this model can help identify unknown data patterns guiding the decision making process. For the accomplishment of the case study, available information from the city of Campinas, São Paulo, Brazil has been provided.","Data mining; E-Gov; Self-organizing maps","Automated management; Data patterns; Decision making process; E-Gov; Electronic government; Physical documents; Self-Organized Maps; Conformal mapping; Data mining; Decision making; Government data processing; Management information systems; World Wide Web; Information management","De Almeida Gago Júnior, E.L.; School of Electrical Engineering, University of Campinas, Campinas SP, Brazil; email: elagj@decom.fee.unicamp.br",,,,9789898565082,,,"English","WEBIST - Proc. Int. Conf. Web Inf. Syst. Technol.",Conference Paper,"Final",,Scopus,2-s2.0-84864877188
"Alves R., Ferreira P., Ribeiro J., Belo O.","7102691284;13405242500;23390246900;6603451488;","Detecting abnormal patterns in call graphs based on the aggregation of relevant vertex measures",2012,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","7377 LNAI",,,"92","102",,,"10.1007/978-3-642-31488-9_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864689337&doi=10.1007%2f978-3-642-31488-9_8&partnerID=40&md5=1d909144afb33b54506b3db44f787c9a","Vale Technological Institute Sustainable Development, Brazil; Centre for Genomic Regulation, Spain; Eindhoven University of Technology, Netherlands; University of Minho, Portugal","Alves, R., Vale Technological Institute Sustainable Development, Brazil; Ferreira, P., Centre for Genomic Regulation, Spain; Ribeiro, J., Eindhoven University of Technology, Netherlands; Belo, O., University of Minho, Portugal","Graphs are a very important abstraction to model complex structures and respective interactions, with a broad range of applications including web analysis, telecommunications, chemical informatics and bioinformatics. In this work we are interested in the application of graph mining to identify abnormal behavior patterns from telecom Call Detail Records (CDRs). Such behaviors could also be used to model essential business tasks in telecom, for example churning, fraud, or marketing strategies, where the number of customers is typically quite large. Therefore, it is important to rank the most interesting patterns for further analysis. We propose a vertex relevant ranking score as a unified measure for focusing the search of abnormal patterns in weighted call graphs based on CDRs. Classical graph-vertex measures usually expose a quantitative perspective of vertices in telecom call graphs. We aggregate wellknown vertex measures for handling attribute-based information usually provided by CDRs. Experimental evaluation carried out with real data streams, from a local mobile telecom company, showed us the feasibility of the proposed strategy. © 2012 Springer-Verlag.",,"Abnormal behavior; Abnormal patterns; Call detail records; Call graphs; Chemical informatics; Data stream; Experimental evaluation; Graph mining; Marketing strategy; Mobile telecom; Model complexes; Relevant vertex; Telecom; Telecom call graph; Web analysis; Bioinformatics; Chemical analysis; Global system for mobile communications; Telecommunication; Telecommunication systems; Data mining","Alves, R.; Vale Technological Institute Sustainable DevelopmentBrazil; email: ronnie.alves@vale.com",,,03029743,9783642314872,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84864689337
"Vieira M.A., Formaggio A.R., Rennó C.D., Atzberger C., Aguiar D.A., Mello M.P.","55224506600;6604050819;6603673107;55973699300;36719915800;36721954800;","Object Based Image Analysis and Data Mining applied to a remotely sensed Landsat time-series to map sugarcane over large areas",2012,"Remote Sensing of Environment","123",,,"553","562",,159,"10.1016/j.rse.2012.04.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861335868&doi=10.1016%2fj.rse.2012.04.011&partnerID=40&md5=e96e064138507281e95fcf728aa59381","National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; University of Natural Resources and Life Sciences (BOKU), Institute of Surveying, Remote Sensing and Land Information (IVFL), Peter Jordan Strasse 82, Vienna, 1190, Austria","Vieira, M.A., National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; Formaggio, A.R., National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; Rennó, C.D., National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; Atzberger, C., University of Natural Resources and Life Sciences (BOKU), Institute of Surveying, Remote Sensing and Land Information (IVFL), Peter Jordan Strasse 82, Vienna, 1190, Austria; Aguiar, D.A., National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; Mello, M.P., National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil","The aim of this research was to develop a methodology for contributing in the automation of sugarcane mapping over large areas, with time-series of remotely sensed imagery. To this end, two major techniques were combined: Object Based Image Analysis (OBIA) and Data Mining (DM). OBIA was used to represent the knowledge needed to map sugarcane, whereas DM was applied to generate the knowledge model. To derive the image objects, the segmentation algorithm implemented in Definiens Developer® was used. The data mining algorithm used was J48, which generates decision trees (DT) from a previously prepared training set. The study area comprises three municipalities located in the northwest of São Paulo state, all of which are good representatives of the agricultural conditions in the Southern and Southeastern regions of Brazil. A time series of Landsat TM and ETM + images was acquired in order to represent the wide range of pattern variation along the sugarcane crop cycle. After training, the DT was applied to the Landsat time series, thus generating the desired thematic map with sugarcane ready to harvest. Classification accuracy was calculated over a set of 500 points not previously used during the training stage. Using error matrix analysis and Kappa statistics, tests for statistical significance were derived. The statistics indicated that the classification achieved an overall accuracy of 94% and a Kappa coefficient of 0.87. Results show that the combination of OBIA and DM techniques is very efficient and promising for the sugarcane classification process. © 2012 Elsevier Inc.","Data Mining (DM); Decision tree; Image segmentation; Landsat; Object Based Image Analysis (OBIA); Sugarcane; Time-series imagery","Agricultural conditions; Classification accuracy; Classification process; Data mining algorithm; Definiens; Error matrices; Image objects; Kappa coefficient; Kappa statistic; Knowledge model; LANDSAT; LANDSAT TM; Object based image analysis; Pattern variation; Remotely sensed imagery; Segmentation algorithms; Statistical significance; Study areas; Sugarcane crops; Thematic maps; Time-series imagery; Training sets; Algorithms; Decision trees; Error statistics; Image analysis; Image segmentation; Maps; Remote sensing; Sugar cane; Time series; Data mining; data mining; error analysis; image analysis; Landsat thematic mapper; remote sensing; satellite imagery; segmentation; sugar cane; time series; Brazil; Sao Paulo [Brazil]","Formaggio, A.R.; National Institute for Space Research (INPE), Avenida dos Astronautas 1758, São José dos Campos, SP 12227-010, Brazil; email: formag@dsr.inpe.br",,,00344257,,RSEEA,,"English","Remote Sens. Environ.",Article,"Final",,Scopus,2-s2.0-84861335868
"Farias F.S., Moritsuka N.S., Borges G.S., De Souza L.V., Frances C.R.L., Costa J.C.W.A.","55320367200;55319933700;57204744352;15071341700;8947191900;35567030700;","Noise estimation proposal for real time DSL systems using linear regression and fuzzy systems",2012,"2012 IEEE I2MTC - International Instrumentation and Measurement Technology Conference, Proceedings",,, 6229701,"759","762",,1,"10.1109/I2MTC.2012.6229701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864220320&doi=10.1109%2fI2MTC.2012.6229701&partnerID=40&md5=1e4b98904899bdcd60d5df7d380ec785","Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil","Farias, F.S., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; Moritsuka, N.S., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; Borges, G.S., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; De Souza, L.V., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; Frances, C.R.L., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; Costa, J.C.W.A., Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil","This paper presents two methods for determining the noise power (mainly caused by crosstalk) in Digital Subscriber Line (DSL) networks. A fuzzy system approach is compared to a linear regression approach. Both are applied to a real world DSL network where a variable noise power is injected. Knowledge Discovery in Database (KDD) is used to organize the data selection, while linear regression and Fuzzy algorithms are compared through data mining process. Results show that the use of techniques such as Fuzzy and linear regression are an effective solution for the real-time estimation of crosstalk in DSL systems. The proposed scheme can be adapted to other types of noise, thus extending its application to DSL systems. © 2012 IEEE.","Data mining; DSL systems; Fuzzy systems; linear regression; noise","Data mining process; Data Selection; DSL networks; DSL systems; Effective solution; Fuzzy algorithms; Knowledge discovery in database; noise; Noise estimation; Noise power; Real time; Real-time estimation; System approach; Algorithms; Crosstalk; Data mining; Data reduction; DSL; Fuzzy sets; Fuzzy systems; Linear regression; Telecommunication lines","Farias, F.S.; Federal University of Pará (UFPA), Rua Augusto Corrêa No 01, Guama, Belem-Para, 66.075-900, Brazil; email: fabriciosf@ufpa.br",,,,9781457717710,,,"English","IEEE I2MTC - Int. Instrum. Meas. Technol. Conf., Proc.",Conference Paper,"Final",,Scopus,2-s2.0-84864220320
"Tomaz L.F.C., Rodrigues Nt J.A., Souza J.M., Xexéo G.B.","35244076300;14833360600;7103050923;34267940700;","A recommender system for metrics",2012,"Proceedings of the 2012 IEEE 16th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2012",,, 6221841,"341","349",,,"10.1109/CSCWD.2012.6221841","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864208688&doi=10.1109%2fCSCWD.2012.6221841&partnerID=40&md5=8cf5b239db21edd811b945480af0a464","COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil","Tomaz, L.F.C., COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil; Rodrigues Nt, J.A., COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil; Souza, J.M., COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil; Xexéo, G.B., COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil","Over the past 5 decades society has been increasingly requiring immediate results, and this is reflected in business. Due to this, the attention given to strategy, strategy management and strategy planning has increased. The use of the Balanced Scorecard (BSC) is a way of achieving this strategic capability. Moreover, a proper BSC has effective metrics to track its goals. This work proposes a system that recommends metrics in accordance with the goals of a BSC. The recommendation is made using data mining techniques, in particular association rules. © 2012 IEEE.","association rule; balanced scorecard; recommender systems","Balanced scorecards; Data mining techniques; Strategic capability; Strategy management; Strategy planning; Association rules; Interactive computer systems; Recommender systems","Tomaz, L.F.C.; COPPE/UFRJ, Graduate School of Engineering, Universidade Federal Do Rio de Janeiro, Rio de Janeiro, Brazil; email: luiztomaz@cos.ufrj.br",,,,9781467312127,,,"English","Proc. IEEE Int. Conf. Comput. Supported Coop. Work Des., CSCWD",Conference Paper,"Final",,Scopus,2-s2.0-84864208688
"Azevedo D.R., Ambrósio A.M., Vieira M.","24483228800;36803922400;7202140748;","Applying data mining for detecting anomalies in satellites",2012,"Proceedings - 9th European Dependable Computing Conference, EDCC 2012",,, 6214776,"212","217",,12,"10.1109/EDCC.2012.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864232135&doi=10.1109%2fEDCC.2012.19&partnerID=40&md5=745751e8c3afe54ff2f5872641d1971a","Space Engineering and Technology, National Institute for Space Research, INPE, São José dos Campos, Brazil; CISUC, Department of Informatics Engineering, University of Coimbra, Coimbra, Portugal","Azevedo, D.R., Space Engineering and Technology, National Institute for Space Research, INPE, São José dos Campos, Brazil; Ambrósio, A.M., Space Engineering and Technology, National Institute for Space Research, INPE, São José dos Campos, Brazil; Vieira, M., CISUC, Department of Informatics Engineering, University of Coimbra, Coimbra, Portugal","Telemetry data is the only source for identifying/predicting anomalies in artificial satellites. Human specialists analyze these data in real time, but its large volume, makes this analysis extremely difficult. In this experience paper we study the hypothesis of using clustering algorithms to help operators and analysts to perform telemetry analysis. Two real cases of satellite anomalies in Brazilian space missions are considered, allowing assessing and comparing the effectiveness of two clustering algorithms (K-means and Expectation Maximization), which showed to be effective in the case study where several telemetry channels tended to deliver outlier values and, in these cases, could support the satellite operators by allowing the anticipation of anomalies. However for silent problems, where there was just a small variation in a single telemetry, the algorithms were not as efficient. © 2012 IEEE.","anomaly detection; clustering; space systems","Anomaly detection; clustering; Expectation Maximization; K-means; Real time; Satellite anomalies; Satellite operators; Small variations; Space missions; SPACE system; Telemetry channels; Telemetry data; Clustering algorithms; Telemetering equipment; Satellites","Azevedo, D.R.; Space Engineering and Technology, National Institute for Space Research, INPE, São José dos Campos, Brazil; email: denise@dss.inpe.br",,,,9780769546711,,,"English","Proc. - Eur. Dependable Comput. Conf., EDCC",Conference Paper,"Final",,Scopus,2-s2.0-84864232135
"Schaf F.M., Paladini S., Pereira C.E.","34979336100;25641825400;35565573300;","3D AutoSysLab prototype: A social, immersive and mixed reality approach for collaborative learning environments",2012,"IEEE Global Engineering Education Conference, EDUCON",,, 6201192,"","",,4,"10.1109/EDUCON.2012.6201192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864148692&doi=10.1109%2fEDUCON.2012.6201192&partnerID=40&md5=9072b2ce87684196719a52a8a2a35ac9","NTE-Educational Technology Centre, UFSM-Universidade Federal de Santa Maria, Santa Maria, Brazil; Department of Electrical Engineering, UFRGS-Universidade Federal Do Rio Grande Do sul, Porto Alegre, Brazil","Schaf, F.M., NTE-Educational Technology Centre, UFSM-Universidade Federal de Santa Maria, Santa Maria, Brazil; Paladini, S., Department of Electrical Engineering, UFRGS-Universidade Federal Do Rio Grande Do sul, Porto Alegre, Brazil; Pereira, C.E., Department of Electrical Engineering, UFRGS-Universidade Federal Do Rio Grande Do sul, Porto Alegre, Brazil","Recent evolutions of social networks, virtual environments, Web technologies and 3D virtual worlds motivate the adoption of new technologies in education, opening successive innovative possibilities. These technologies (or tools) can be employed in distance education scenarios, or can also enhance traditional learning-teaching (blended or hybrid learning scenario). It is known and a wide advocated issue that laboratory practice is essential to technical education, foremost in engineering. In order to develop a feasible implementation to this research area, a prototype was developed, called 3DAutoSysLab, in which a metaverse is used as social collaborative interface, experiments (real or simulated) are linked to virtual objects, learning objects are displayed as interactive medias, and guiding/feedback are supported via an autonomous tutoring system based on user's interaction data mining. This prototype is under test, but preliminary applied results indicate great acceptance and increase of motivation of students. © 2012 IEEE.","Blended Learning; CSCL; Immersive Virtual Environments; Mixed Reality; Remote Experiments","Blended learning; CSCL; Immersive virtual environments; Mixed reality; Remote experiments; Acceptance tests; Distance education; Experiments; Innovation; Interactive computer graphics; Social sciences computing; Technical presentations; Three dimensional; Virtual reality; Engineering education","Schaf, F.M.; NTE-Educational Technology Centre, UFSM-Universidade Federal de Santa Maria, Santa Maria, Brazil; email: frederico.schaf@nte.ufsm.br",,,21659559,,,,"English","IEEE Global Eng. Edu. Conf., EDUCON",Conference Paper,"Final",,Scopus,2-s2.0-84864148692
"Gonçalves Jr. P.M., Barros R.S.M., Vieira D.C.L.","24721130600;8659107800;36810915500;","On the use of data mining tools for data preparation in classification problems",2012,"Proceedings - 2012 IEEE/ACIS 11th International Conference on Computer and Information Science, ICIS 2012",,, 6211093,"173","178",,3,"10.1109/ICIS.2012.79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864052470&doi=10.1109%2fICIS.2012.79&partnerID=40&md5=fa732654251216d30a3bf94389aa8efa","Centro de Inforḿatica, Universidade Federal de Pernambuco, 50740-560, Recife, Brazil; Instituto Federal de Pernambuco, Cidade Universit́aria, 50740-540, Recife, Brazil","Gonçalves Jr., P.M., Centro de Inforḿatica, Universidade Federal de Pernambuco, 50740-560, Recife, Brazil, Instituto Federal de Pernambuco, Cidade Universit́aria, 50740-540, Recife, Brazil; Barros, R.S.M., Centro de Inforḿatica, Universidade Federal de Pernambuco, 50740-560, Recife, Brazil; Vieira, D.C.L., Centro de Inforḿatica, Universidade Federal de Pernambuco, 50740-560, Recife, Brazil","The data preparation phase is a critical step in the KDD (Knowledge Discovery in Databases) process. This phase is crucial for a good data mining result because if data is not correctly prepared, all the next phases of the process are compromised. DMPML is a framework that stores preprocessed data for different data mining algorithms in an XML document and retrieves the correct codification by the use of an XSLT document according to the needs of the data mining algorithm. This paper presents a comparison between DMPML and three data mining applications (Weka, RapidMiner, and KNIME) that implement the directed graph approach, concerning the time spent to create and execute the data preparation tasks for two data mining algorithms. The tests were executed using different types of data sets: numerical, categorical, and mixed. We observed that the scheme used by DMPML can simplify the usage of different data mining algorithms and significantly reduce the time spent creating the data preparation tasks. © 2012 IEEE.","Data preparation; DMPML; Tools comparison; XML","Critical steps; Data mining algorithm; Data mining applications; Data preparation; Data sets; Data-mining tools; DMPML; Knowledge discovery in database; Pre-processed data; Time spent; Algorithms; Information science; XML; Data mining","Gonçalves Jr., P.M.; Centro de Inforḿatica, Universidade Federal de Pernambuco, 50740-560, Recife, Brazil; email: pmgj@cin.ufpe.br",,,,9780769546940,,,"English","Proc. - IEEE/ACIS Int. Conf. Comput. Inf. Sci., ICIS",Conference Paper,"Final",,Scopus,2-s2.0-84864052470
"Chaves M.S., De Freitas L.A., Souza M., Vieira R.","8726570400;55317105400;35465389800;7103235792;","PIRPO: An algorithm to deal with polarity in portuguese online reviews from the accommodation sector",2012,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","7337 LNCS",,,"296","301",,10,"10.1007/978-3-642-31178-9_37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864018182&doi=10.1007%2f978-3-642-31178-9_37&partnerID=40&md5=21c5526928d90510bbdb9b696e82be26","Business and Information Technology Research Center (BITREC), Universidade Atlântica, Oeiras, Portugal; Faculdade de Informática, Pontifícia Universidade Católica Do Rio Grande Do Sul, Porto, Alegre, Brazil","Chaves, M.S., Business and Information Technology Research Center (BITREC), Universidade Atlântica, Oeiras, Portugal; De Freitas, L.A., Faculdade de Informática, Pontifícia Universidade Católica Do Rio Grande Do Sul, Porto, Alegre, Brazil; Souza, M., Faculdade de Informática, Pontifícia Universidade Católica Do Rio Grande Do Sul, Porto, Alegre, Brazil; Vieira, R., Faculdade de Informática, Pontifícia Universidade Católica Do Rio Grande Do Sul, Porto, Alegre, Brazil","This paper presents the algorithm Polarity Recognizer in Portuguese (PIRPO) to classify sentiment in online reviews. PIRPO was constructed to identify polarity in Portuguese user generated accommodation reviews. Each review is analysed according to concepts from a domain ontology. We decompose the review in sentences in order to assign a polarity to each concept of the ontology in the sentence. Preliminary results indicate an average F-score of 0.32 for polarity recognition. © 2012 Springer-Verlag.","Accommodation Sector; Portuguese Online Reviews; Portuguese Opinion Mining; Portuguese Sentiment Analysis","Accommodation Sector; Domain ontologies; F-score; Opinion mining; Sentiment analysis; Algorithms; Computational linguistics; Data mining; Information systems; Natural language processing systems","Chaves, M.S.; Business and Information Technology Research Center (BITREC), Universidade Atlântica, Oeiras, Portugal; email: marcirio.chaves@uatlantica.pt",,,03029743,9783642311772,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84864018182
"Cano M.D., Santos M.T.P., De Avila A.M.H., Romani L.A.S., Traina A.J.M., Ribeiro M.X.","55314962900;15066089800;24831587100;35273115800;7003628271;56187637300;","SART: A new association rule method for mining sequential patterns in time series of climate data",2012,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","7335 LNCS","PART 3",,"743","757",,1,"10.1007/978-3-642-31137-6_56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863904204&doi=10.1007%2f978-3-642-31137-6_56&partnerID=40&md5=f374325f16bcdc2cf7b0babc5b4edcd2","Computer Science Department, Federal University of Sao Carlos, São Carlos, SP, Brazil; Cepagri, Unicamp, Campinas, SP, Brazil; Embrapa Agriculture Informatics, Campinas, SP, Brazil; Computer Science Department, University of Sao Paulo, São Carlos, Brazil","Cano, M.D., Computer Science Department, Federal University of Sao Carlos, São Carlos, SP, Brazil; Santos, M.T.P., Computer Science Department, Federal University of Sao Carlos, São Carlos, SP, Brazil; De Avila, A.M.H., Cepagri, Unicamp, Campinas, SP, Brazil; Romani, L.A.S., Embrapa Agriculture Informatics, Campinas, SP, Brazil; Traina, A.J.M., Computer Science Department, University of Sao Paulo, São Carlos, Brazil; Ribeiro, M.X., Computer Science Department, Federal University of Sao Carlos, São Carlos, SP, Brazil","Technological advancement has enabled improvements in the technology of sensors and satellites used to gather climate data. The time series mining is an important tool to analyze the huge quantity of climate data. Here, we propose the Sequential Association Rules from Time series - SART method to mine association rules in time series that keeps the information of time between related events through an overlapped sliding-window approach. Also the proposed method mines association rules, while the previous ones produce frequent sequences, adding the semantic information of confidence, which was not previously defined by sequential patterns. Experiments were conducted with real data collected from climate sensors. The results showed that the proposed method increases the number of mined patterns when compared with the traditional sequential mining, revealing related events that occur over time. Also, the method adds the semantic information related to the confidence and time to the mined patterns. © 2012 Springer-Verlag.","sequential association rule; sliding window; time series data mining","Climate data; Frequent sequences; Mine association rules; Mining sequential patterns; Semantic information; Sequential association rules; Sequential patterns; Sliding Window; Technological advancement; Time series data mining; Time-series mining; Semantics; Sensors; Time series; Association rules","Cano, M.D.; Computer Science Department, Federal University of Sao Carlos, São Carlos, SP, Brazil; email: marcos_cano@dc.ufscar.br",,,03029743,9783642311369,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84863904204
"De Oliveira I.L., Grégio A.R.A., Cansian A.M.","55316123000;22957901300;6507544288;","A malware detection system inspired on the human immune system",2012,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","7336 LNCS","PART 4",,"286","301",,3,"10.1007/978-3-642-31128-4_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863940774&doi=10.1007%2f978-3-642-31128-4_21&partnerID=40&md5=f8da91c0023f23447c946f1315e1a8b9","São Paulo State University (Unesp), São José do Rio Preto, SP, Brazil; Renato Archer IT Research Center (CTI/MCT), Campinas, SP, Brazil","De Oliveira, I.L., São Paulo State University (Unesp), São José do Rio Preto, SP, Brazil; Grégio, A.R.A., Renato Archer IT Research Center (CTI/MCT), Campinas, SP, Brazil; Cansian, A.M., São Paulo State University (Unesp), São José do Rio Preto, SP, Brazil","Malicious programs (malware) can cause severe damage on computer systems and data. The mechanism that the human immune system uses to detect and protect from organisms that threaten the human body is efficient and can be adapted to detect malware attacks. In this paper we propose a system to perform malware distributed collection, analysis and detection, this last inspired by the human immune system. After collecting malware samples from Internet, they are dynamically analyzed so as to provide execution traces at the operating system level and network flows that are used to create a behavioral model and to generate a detection signature. Those signatures serve as input to a malware detector, acting as the antibodies in the antigen detection process. This allows us to understand the malware attack and aids in the infection removal procedures. © 2012 Springer-Verlag.","data mining; human immune system; malicious code","Antigen detections; Behavioral model; Execution trace; Human bodies; Human immune systems; Malicious codes; Malware attacks; Malware detection; Malwares; Network flows; Chemical detection; Computer aided network analysis; Computer crime; Data mining; Detectors; Network security; Immunology","De Oliveira, I.L.; São Paulo State University (Unesp), São José do Rio Preto, SP, Brazil; email: isabela@acmesecurity.org",,,03029743,9783642311277,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84863940774
