Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"De Vargas R.R., Bedregal B.R.C.","35435067900;15520790700;","A comparative study between fuzzy c-means and ckmeans algorithms",2010,"Annual Conference of the North American Fuzzy Information Processing Society - NAFIPS",,, 5548194,"","",,10,"10.1109/NAFIPS.2010.5548194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956635670&doi=10.1109%2fNAFIPS.2010.5548194&partnerID=40&md5=686d019058a324fc969a829c9ee10290","Department of Informatics and Applied Mathematics, Federal University of Rio Grande do Norte, Campus Universitário, Lagoa Nova Natal, RN 59072-970, Brazil","De Vargas, R.R., Department of Informatics and Applied Mathematics, Federal University of Rio Grande do Norte, Campus Universitário, Lagoa Nova Natal, RN 59072-970, Brazil; Bedregal, B.R.C., Department of Informatics and Applied Mathematics, Federal University of Rio Grande do Norte, Campus Universitário, Lagoa Nova Natal, RN 59072-970, Brazil","Clustering is a useful approach in data mining, image segmentation, and other problems of pattern recognition. Fuzzy clustering process can be quite slow when there are many objects or pattern to be clustered. This article discusses about an algorithm, ckMeans, which is able to reduce the number of distinct patterns which must be clustered without adversely affecting partition quality. The reduction is done by calculating a new mathematical equation to obtaining center cluster. To validate the proposed methodology we compared the original fuzzy c-means algorithm with that proposed in this paper. © 2010 IEEE.",,"Clustering process; Comparative studies; Fuzzy C mean; Fuzzy C-means algorithms; Mathematical equations; Partition quality; Clustering algorithms; Copying; Data processing; Fuzzy systems; Image segmentation; Pattern recognition; Fuzzy clustering","De Vargas, R. R.; Department of Informatics and Applied Mathematics, Federal University of Rio Grande do Norte, Campus Universitário, Lagoa Nova Natal, RN 59072-970, Brazil; email: rogerio@ppgsc.ufrn.br",,,,9781424478576,,,"English","Annu Conf North Am Fuzzy Inf Process Soc NAFIPS",Conference Paper,"Final",,Scopus,2-s2.0-77956635670
"Affonso C., Sassi R.J.","36469684000;25930110000;","A Rough-Neuro fuzzy network applied to polymer processing",2010,"2nd International Conference on Software Engineering and Data Mining, SEDM 2010",,, 5542895,"355","360",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956510683&partnerID=40&md5=7cc6e1439e17efbcc5f2befa53b06170","Industrial Engineering Post Graduation Program, Nove de Julho University, São Paulo, Brazil","Affonso, C., Industrial Engineering Post Graduation Program, Nove de Julho University, São Paulo, Brazil; Sassi, R.J., Industrial Engineering Post Graduation Program, Nove de Julho University, São Paulo, Brazil","There is an increasing tendency in the worldwide automotive market to consume polymeric materials, because of their processability and low cost in high volumes. This disposition gives rise to search for technological solutions in order to improve the material performance, even on the project product stage. The purpose of this paper is to predict the cycle time of an injected part according to its molding parameters using a Rough-Neuro Fuzzy Network. The methodology involves the application of Fuzzy Sets to define inference morphology in order to insert the human knowledge about polymer processing into a structured rule bases. The attributes of the molding parameters are described using membership functions and converted on Fuzzy rules. The Rough Sets Theory identified which attributes and Fuzzy relation had more influence on Artificial Neural Network (ANN) surface response. Thus, rule bases filtrate by Rough Sets were used to train a back programmed Radial Basis Function (RBF) and/or a Multilayer Perceptron (MLP) Neuro Fuzzy Network. In order to measure the performance of the proposed Rough-Neuro Fuzzy Network, the responses of the unreduced rule basis are compared with the reduced rule basis. The results show that by making use of the Rough-Neuro Fuzzy Network, it is possible to reduce the need for expertise in the construction of the Fuzzy inference mechanism.","NeuroFuzzy network; Polymer; Rough set theory","Artificial Neural Network; Automotive markets; Cycle time; Fuzzy inference mechanism; Fuzzy relations; Human knowledge; Low costs; Material performance; Molding parameters; Multi layer perceptron; Neuro-fuzzy network; Polymer processing; Polymeric material; Processability; Radial basis functions; Rough set; Rough Sets Theory; Rule basis; Surface response; Technological solution; Data mining; Fuzzy inference; Fuzzy set theory; Fuzzy sets; Membership functions; Molding; Neural networks; Polymers; Radial basis function networks; Software engineering; Rough set theory","Affonso, C.; Industrial Engineering Post Graduation Program, Nove de Julho University, São Paulo, Brazil; email: carlos.affonso@uninove.edu.br",,,,9788988678213,,,"English","Int. Conf. Softw. Eng. Data Min., SEDM",Conference Paper,"Final",,Scopus,2-s2.0-77956510683
"De Castro L.N., Timmis J., Knidel H., Von Zuben F.","56912991300;8987417100;8915895900;35552663800;","Artificial immune systems: Structure, function, diversity and an application to biclustering",2010,"Natural Computing","9","3",,"575","577",,4,"10.1007/s11047-009-9145-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955918314&doi=10.1007%2fs11047-009-9145-9&partnerID=40&md5=20fef13b05eafa35509d0a5848a9acc4","Mackenzie University, Rua da Consolação 896, Consolação, Sao Paulo, SP 01302-907, Brazil; Department of Computer Science, University of York, Heslington, York YO10 5DD, United Kingdom; Department of Electronics, University of York, Heslington, York YO10 5DD, United Kingdom; NatComp - From Nature to Business, Center, R. do Comércio, 44, Santos, SP 11010-140, Brazil; Laboratory of Bioinformatics and Bio-inspired Computing (LBiC), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, 13083-970 Campinas, SP, Brazil","De Castro, L.N., Mackenzie University, Rua da Consolação 896, Consolação, Sao Paulo, SP 01302-907, Brazil; Timmis, J., Department of Computer Science, University of York, Heslington, York YO10 5DD, United Kingdom, Department of Electronics, University of York, Heslington, York YO10 5DD, United Kingdom; Knidel, H., NatComp - From Nature to Business, Center, R. do Comércio, 44, Santos, SP 11010-140, Brazil; Von Zuben, F., Laboratory of Bioinformatics and Bio-inspired Computing (LBiC), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, 13083-970 Campinas, SP, Brazil",[No abstract available],,"antigen; adaptive immunity; algorithm; artificial immune system; artificial intelligence; B lymphocyte; bioinformatics; cell cloning; computer security; data mining; immune response; immune system; immunological memory; immunology; mathematical computing; mutation; note; robotics; T lymphocyte","De Castro, L. N.; Mackenzie University, Rua da Consolação 896, Consolação, Sao Paulo, SP 01302-907, Brazil; email: lnunes@mackenzie.br",,,15677818,,NCAOA,,"English","Nat. Comput.",Note,"Final",Open Access,Scopus,2-s2.0-77955918314
"Salles T., Rocha L., Pappa G.L., Mourã F., Meira Jr. W., Gonçalves M.","35183914500;8202419000;8884637200;36447973900;6701307771;7202320526;","Temporally-aware algorithms for Document Classification",2010,"SIGIR 2010 Proceedings - 33rd Annual International ACM SIGIR Conference on Research and Development in Information Retrieval",,,,"307","314",,30,"10.1145/1835449.1835502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956040379&doi=10.1145%2f1835449.1835502&partnerID=40&md5=11a6198377baf7a7cfbe976132c2a77d","Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; Fed. Univ. São João Del Rei, Computer Science Dep. of São João Del Rei, Brazil","Salles, T., Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; Rocha, L., Fed. Univ. São João Del Rei, Computer Science Dep. of São João Del Rei, Brazil; Pappa, G.L., Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; Mourã, F., Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; Meira Jr., W., Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; Gonçalves, M., Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil","Automatic Document Classification (ADC) is still one of the major information retrieval problems. It usually employs a supervised learning strategy, where we first build a classification model using pre-classified documents and then use this model to classify unseen documents. The majority of supervised algorithms consider that all documents provide equally important information. However, in practice, a document may be considered more or less important to build the classification model according to several factors, such as its timeliness, the venue where it was published in, its authors, among others. In this paper, we are particularly concerned with the impact that temporal effects may have on ADC and how to minimize such impact. In order to deal with these effects, we introduce a temporal weighting function (TWF) and propose a methodology to determine it for document collections. We applied the proposed methodology to ACM-DL and Medline and found that the TWF of both follows a lognormal. We then extend three ADC algorithms (namely kNN, Rocchio and Naïve Bayes) to incorporate the TWF. Experiments showed that the temporally-aware classifiers achieved significant gains, outperforming (or at least matching) state-of-the-art algorithms. © 2010 ACM.","Classification and clustering; Text mining","Classification and clustering; Classification models; Classified documents; Document Classification; Document collection; Information retrieval problems; Log-normal; Medline; Rocchio; State-of-the-art algorithms; Supervised algorithm; Temporal effects; Temporal weighting functions; Text mining; Algorithms; Data mining; Information retrieval systems; Natural language processing systems; Text processing; Information retrieval","Salles, T.; Fed. Univ. of Minas Gerais, Computer Science Dep., Belo Horizonte, Brazil; email: tsalles@dcc.ufmg.br",,,,9781605588964,,,"English","SIGIR - Proc.: Annu. Int. ACM SIGIR Conf. Res. Dev. Inf. Retr.",Conference Paper,"Final",,Scopus,2-s2.0-77956040379
"De Castro P.A.D., De França F.O., Ferreira H.M., Coelho G.P., Von Zuben F.J.","35550926300;8350243700;15062881900;8899556100;35552663800;","Query expansion using an immune-inspired biclustering algorithm",2010,"Natural Computing","9","3",,"579","602",,14,"10.1007/s11047-009-9127-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955920250&doi=10.1007%2fs11047-009-9127-y&partnerID=40&md5=5c8aa722382b86d05f7bf61015d62535","Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil","De Castro, P.A.D., Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil; De França, F.O., Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil; Ferreira, H.M., Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil; Coelho, G.P., Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil; Von Zuben, F.J., Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil","Query expansion is a technique utilized to improve the performance of information retrieval systems by automatically adding related terms to the initial query. These additional terms can be obtained from documents stored in a database. Usually, this task is performed by clustering the documents and then extracting representative terms from the clusters. Afterwards, a new search is performed in the whole database using the expanded set of terms. Recently, the authors have proposed an immune-inspired algorithm, namely BIC-aiNet, to perform biclustering of texts. Biclustering differs from standard clustering algorithms in the sense that the former can detect partial similarities in the attributes. The preliminary results indicated that our proposal is able to group similar texts effectively and the generated biclusters consistently presented relevant words to represent a category of texts. Motivated by this promising scenario, this paper better formalizes the proposal and investigates the usefulness of the whole methodology on larger datasets. The BIC-aiNet was applied to a set of documents aiming at identifying the set of relevant terms associated with each bicluster, giving rise to a query expansion tool. The obtained results were compared with those produced by two alternative proposals in the literature, and they indicate that these techniques tend to generate complementary results, as a consequence of the use of distinct similarity metrics. © 2009 Springer Science+Business Media B.V.","Artificial immune systems; Biclustering; Information retrieval; Query expansion","algorithm; automation; controlled study; data base; data extraction; data mining; documentation; immune system; information retrieval; information storage; methodology; review","De Castro, P. A. D.; Department of Computer Engineering and Industrial Automation (DCA), School of Electrical and Computer Engineering (FEEC), University of Campinas (Unicamp), P.O. Box 6101, Campinas, SP 13083-970, Brazil; email: pablo@dca.fee.unicamp.br",,,15677818,,NCAOA,,"English","Nat. Comput.",Review,"Final",,Scopus,2-s2.0-77955920250
"Meiguins A.S.G., Freitas A.A., Limão R.C., Samuel Jr. F.S., Meiguins B.S.","22835623800;55490514300;35240615300;57197207113;6506654143;","An estimation of distribution algorithm for the automatic generation of clustering algorithms",2010,"Proceedings of the 12th Annual Genetic and Evolutionary Computation Conference, GECCO '10",,,,"1069","1070",,2,"10.1145/1830483.1830679","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955857248&doi=10.1145%2f1830483.1830679&partnerID=40&md5=28f44d7e9a2458c657739be8fd28a9a0","PPGEE - UFPA, Belém, Pará, Brazil; University of Kent at Canterbury, Canterbury, United Kingdom; ICEN - UFPA, Belém, Pará, Brazil","Meiguins, A.S.G., PPGEE - UFPA, Belém, Pará, Brazil; Freitas, A.A., University of Kent at Canterbury, Canterbury, United Kingdom; Limão, R.C., PPGEE - UFPA, Belém, Pará, Brazil; Samuel Jr., F.S., ICEN - UFPA, Belém, Pará, Brazil; Meiguins, B.S., ICEN - UFPA, Belém, Pará, Brazil","A prominent Artificial Intelligence research area is automatic programming - the generation of a computer program by another computer program. We propose the use of Estimation of Distribution Algorithms (EDA) for the artificial generation of density-based clustering algorithms - a class of data mining algorithms. Preliminary experimental results compare the clustering algorithms artificially generated by AutoClustering to DBSCAN, a well-known manually-designed algorithm.","Automatic programming; Data mining; Density-Based clustering; Estimation of distribution algorithms","Artificial intelligence research; Automatic Generation; Computer program; Data mining algorithm; Density-based Clustering; Density-based clustering algorithms; Estimation of distribution algorithms; Artificial intelligence; Automatic programming; Data mining; Estimation; Evolutionary algorithms; Genetic programming; Heuristic algorithms; Clustering algorithms","Meiguins, A. S. G.; PPGEE - UFPA, Belém, Pará, Brazil; email: aruanda@redeinformatica.com.br",,,,9781450300728,,,"English","Proc. Annu. Genet. Evol. Comput. Conf., GECCO",Conference Paper,"Final",,Scopus,2-s2.0-77955857248
"de Andrade A.A., Pereira S.L., Dias E.M., Fontana C.F.","8902880700;57196911166;8434109300;29067765900;","Using data mining techniques for development expert systems equipped with learning capabilities for use in automated industrial plants",2010,"WSEAS Transactions on Systems and Control","5","6",,"413","422",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955120061&partnerID=40&md5=38ef184e89b1c4086232bef1b6d622cf","GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil","de Andrade, A.A., GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil; Pereira, S.L., GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil; Dias, E.M., GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil; Fontana, C.F., GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil","The use of expert systems gained importance with the growing amount of data that the current plants generate automated, in this paper, the development and tests of a specialist system based on data mining and that possesses the learning capacity is presented. The referred system was termed as NESISES (Neural System of Integration for Supervisory and Expert Systems). It operates in real time with industrial automation supervisory systems and whose aim is to minimize the frequent knowledge engineering procedures for constantly updating the base of knowledge of an Expert System (ES). NESISES was validated in both the laboratory as well as in an automation plant.","Data mining; Industrial automation; Machine learning; Supervisory and specialist systems - interconnection","Data mining techniques; Industrial automation; Learning capabilities; Learning capacity; Machine-learning; Neural systems; Real time; Supervisory systems; System-based; Automation; Expert systems; Industrial plants; Knowledge engineering; Learning systems; Problem solving; Real time systems; Data mining","de Andrade, A. A.; GAESI Group, Electric Power and Automation Engineering Department, Polytechnic School, São Paulo University, Av. Prof. Luciano Gualberto Trav. 3, 158 CP. 61548, CEP 05508-900 - São Paulo, Brazil; email: alacacio@terra.com.br",,,19918763,,,,"English","WSEAS Trans. Syst. Control",Article,"Final",,Scopus,2-s2.0-77955120061
"Vendramin L., Campello R.J.G.B., Hruschka E.R.","25723887200;6602121271;6603755329;","Relative clustering validity criteria: A comparative overview",2010,"Statistical Analysis and Data Mining","3","4",,"209","235",,167,"10.1002/sam.10080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649934960&doi=10.1002%2fsam.10080&partnerID=40&md5=650c054859ea1f2842cf3bcc24d0af33","Department of Computer Sciences of the University of São Paulo at São Carlos, C.P. 668, São Carlos, Brazil","Vendramin, L., Department of Computer Sciences of the University of São Paulo at São Carlos, C.P. 668, São Carlos, Brazil; Campello, R.J.G.B., Department of Computer Sciences of the University of São Paulo at São Carlos, C.P. 668, São Carlos, Brazil; Hruschka, E.R., Department of Computer Sciences of the University of São Paulo at São Carlos, C.P. 668, São Carlos, Brazil","Many different relative clustering validity criteria exist that are very useful in practice as quantitative measures for evaluating the quality of data partitions, and new criteria have still been proposed from time to time. These criteria are endowed with particular features that may make each of them able to outperform others in specific classes of problems. In addition, they may have completely different computational requirements. Then, it is a hard task for the user to choose a specific criterion when he or she faces such a variety of possibilities. For this reason, a relevant issue within the field of clustering analysis consists of comparing the performances of existing validity criteria and, eventually, that of a new criterion to be proposed. In spite of this, the comparison paradigm traditionally adopted in the literature is subject to some conceptual limitations. The present paper describes an alternative, possibly complementary methodology for comparing clustering validity criteria and uses it to make an extensive comparison of the performances of 40 criteria over a collection of 962,928 partitions derived from five well-known clustering algorithms and 1080 different data sets of a given class of interest. A detailed review of the relative criteria under investigation is also provided that includes an original comparative asymptotic analysis of their computational complexities. This work is intended to be a complement of the classic study reported in 1985 by Milligan and Cooper as well as a thorough extension of a preliminary paper by the authors themselves. © 2010 Wiley Periodicals, Inc. Statistical Analysis and Data Mining 3: 209-235, 2010.","Clustering; Relative criteria; Validation","Clustering; Clustering analysis; Clustering validity; Computational requirements; Data sets; Hard task; Quality of data; Quantitative measures; Relative criteria; Validation; Asymptotic analysis; Cluster analysis; Clustering algorithms","Campello, R.J.G.B.; Department of Computer Sciences of the University of São Paulo at São Carlos, C.P. 668, São Carlos, Brazil; email: campello@icmc.usp.br",,,19321872,,,,"English","Stat. Anal. Data Min.",Article,"Final",,Scopus,2-s2.0-78649934960
"Marinho T., Costa E.B., Dermeval D., Ferreira R., Braz L.M., Bittencourt I.I., Luna H.P.L.","36176313500;35618052700;35754240900;36175480200;36022275100;15924917400;7003868731;","An ontology-based software framework to provide educational data mining",2010,"Proceedings of the ACM Symposium on Applied Computing",,,,"1433","1437",,2,"10.1145/1774088.1774391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954690739&doi=10.1145%2f1774088.1774391&partnerID=40&md5=f9ecd0997bf99bcc1e7ccbfb41200b56","Federal University of Alagoas, Maceió, Alagoas, Brazil","Marinho, T., Federal University of Alagoas, Maceió, Alagoas, Brazil; Costa, E.B., Federal University of Alagoas, Maceió, Alagoas, Brazil; Dermeval, D., Federal University of Alagoas, Maceió, Alagoas, Brazil; Ferreira, R., Federal University of Alagoas, Maceió, Alagoas, Brazil; Braz, L.M., Federal University of Alagoas, Maceió, Alagoas, Brazil; Bittencourt, I.I., Federal University of Alagoas, Maceió, Alagoas, Brazil; Luna, H.P.L., Federal University of Alagoas, Maceió, Alagoas, Brazil","This paper presents an ontology-based software framework for providing educational data mining applications, mainly offering flexibility of encapsulate mining techniques with semantic web services. It consists of an architecture based on three layers. A case study and illustrative scenario have been implemented to evaluate the framework feasibility. Currently, the evaluation shows the pontential benefits for both the developer and the teacher. © 2010 ACM.","educational data mining; framework; semantic web services","educational data mining; Mining techniques; Ontology-based; Software frameworks; Three-layer; Computer software; Data mining; Education; Ontology; Semantics; Web services; Semantic Web","Marinho, T.; Federal University of Alagoas, Maceió, Alagoas, Brazil; email: tarsis.ms@gmail.com",,,,9781605586380,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-77954690739
"Romani L.A.S., De Avila A.M.H., Zullo Jr. J., Chbeir R., Traina Jr. C., Traina A.J.M.","35273115800;24831587100;6602127645;14044674000;6701924244;7003628271;","CLEARMiner: A new algorithm for mining association patterns on heterogeneous time series from climate data",2010,"Proceedings of the ACM Symposium on Applied Computing",,,,"900","905",,6,"10.1145/1774088.1774275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954706943&doi=10.1145%2f1774088.1774275&partnerID=40&md5=bbc6296b09da68782bba686bd88e2569","Computer Science Department, USP, CP 668, 13560-970 Sao Carlos, Brazil; Cepagri - UNICAMP, 13083-970 Campinas, Brazil; LE2I Lab., Univ. of Bourgogne, BP 47870, 21078 Dijon, France; Embrapa Agriculture Informatics, Brazil","Romani, L.A.S., Computer Science Department, USP, CP 668, 13560-970 Sao Carlos, Brazil, Embrapa Agriculture Informatics, Brazil; De Avila, A.M.H., Cepagri - UNICAMP, 13083-970 Campinas, Brazil; Zullo Jr., J., Cepagri - UNICAMP, 13083-970 Campinas, Brazil; Chbeir, R., LE2I Lab., Univ. of Bourgogne, BP 47870, 21078 Dijon, France; Traina Jr., C., Computer Science Department, USP, CP 668, 13560-970 Sao Carlos, Brazil; Traina, A.J.M., Computer Science Department, USP, CP 668, 13560-970 Sao Carlos, Brazil","Recently, improvements in sensor technology contributed to increasing in spatial data acquisition. The use of remote sensing in many countries and states, where agricultural business is a large part of their gross income, can provide a valuable source to improve their economy. The combination of climate and remote sensing data can reveal useful information, which can help researchers to monitor and estimate the production of agricultural crops. Data mining techniques are the main tools to analyze and extract relationships and patterns. In this context, this paper presents a new algorithm for mining association patterns in Geo-referenced databases of climate and satellite images. The CLEARMiner (CLimatE Association patteRns Miner) algorithm identifies patterns in a time series and associates them with patterns in other series within a temporal sliding window. Experiments were performed with synthetic and real data of climate and NOAA-AVHRR sensor for sugar cane fields. Results show a correlation between agroclimate time series and vegetation index images. Rules generated by our new algorithm show the association patterns in different periods of time in each time series, pointing to a time delay between the occurrences of patterns in the series analyzed, corroborating what specialists usually forecast having the burden of dealing with many data charts. © 2010 ACM.","association rules; image-based information systems; NOAA-AVHRR images","Agricultural business; Agricultural crops; Agroclimate; Association patterns; Climate data; Data charts; Data mining techniques; Image-based; image-based information systems; Large parts; Mining associations; NOAA AVHRR; Remote sensing data; Satellite images; Sensor technologies; Sliding Window; Spatial data acquisition; Synthetic and real data; Vegetation index; Algorithms; Association rules; Associative processing; Crops; Information systems; Java programming language; Remote sensing; Sugar (sucrose); Sugar cane; Technology transfer; Time series; Vegetation; Data mining","Romani, L. A. S.; Computer Science Department, USP, CP 668, 13560-970 Sao Carlos, Brazil; email: alvim@icmc.usp.br",,,,9781605586380,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-77954706943
"Barros R.C., Basgalupp M.P., Ruiz D.D., De Carvalho A.C.P.L.F., Freitas A.A.","35247802600;35247748900;56187800200;35581825800;55490514300;","Evolutionary model tree induction",2010,"Proceedings of the ACM Symposium on Applied Computing",,,,"1131","1137",,14,"10.1145/1774088.1774327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954692000&doi=10.1145%2f1774088.1774327&partnerID=40&md5=d50932a16cb99d9382bc483b8eb3ef15","Pontifical Catholic University of RS, Av. Ipiranga 6681, Porto Alegre - RS, Brazil; University of São Paulo, Av. Trabalhador São Carlense 400, São Carlos - SP, Brazil; University of Kent, Canterbury, Kent, CT2 7NF, United Kingdom","Barros, R.C., Pontifical Catholic University of RS, Av. Ipiranga 6681, Porto Alegre - RS, Brazil; Basgalupp, M.P., University of São Paulo, Av. Trabalhador São Carlense 400, São Carlos - SP, Brazil; Ruiz, D.D., Pontifical Catholic University of RS, Av. Ipiranga 6681, Porto Alegre - RS, Brazil; De Carvalho, A.C.P.L.F., University of São Paulo, Av. Trabalhador São Carlense 400, São Carlos - SP, Brazil; Freitas, A.A., University of Kent, Canterbury, Kent, CT2 7NF, United Kingdom","Model trees are a particular case of decision trees employed to solve regression problems. They have the advantage of presenting an interpretable output with an acceptable level of predictive performance. Since generating optimal model trees is a NP-Complete problem, the traditional model tree induction algorithms make use of a greedy heuristic, which may not converge to the global optimal solution. We propose the use of the evolutionary algorithms paradigm (EA) as an alternate heuristic to generate model trees in order to improve the convergence to global optimal solutions. We test the predictive performance of this new approach using public UCI datasets, and compare the results with traditional greedy regression/model trees induction algorithms. © 2010 ACM.","data mining; evolutionary algorithms; model trees; multi-objective optimisation","Data sets; Evolutionary models; Global optimal solutions; Greedy heuristics; Induction algorithms; Model trees; Multiobjective optimisation; New approaches; NP complete problems; Optimal model; Predictive performance; Regression problem; Convergence of numerical methods; Data mining; Decision trees; Heuristic algorithms; Mathematical models; Multiobjective optimization; Optimal systems; Evolutionary algorithms","Barros, R. C.; Pontifical Catholic University of RS, Av. Ipiranga 6681, Porto Alegre - RS, Brazil; email: rodrigo.barros@pucrs.br",,,,9781605586380,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-77954692000
"Becker K., Vanzin M.","7401802524;55958996300;","O3R: Ontology-based mechanism for a human-centered environment targeted at the analysis of navigation patterns",2010,"Knowledge-Based Systems","23","5",,"455","470",,8,"10.1016/j.knosys.2010.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955227402&doi=10.1016%2fj.knosys.2010.03.001&partnerID=40&md5=bf3d5c4bb6a4a3d39276f357ec261c66","Quality Knowledge Inc., Porto Alegre, Brazil; Dell Computers, Porto Alegre, Brazil","Becker, K., Quality Knowledge Inc., Porto Alegre, Brazil; Vanzin, M., Dell Computers, Porto Alegre, Brazil","Web Usage Mining (WUM) is the application of data mining techniques over Web server logs in order to extract navigation usage patterns. The analysis of mining patterns for assessing the knowledge they reveal is a critical phase in WUM. The main challenges are: (a) mining algorithms yield a huge number of patterns and (b) there is a significant semantic gap between URLs and events performed by users. In this paper, we describe the pattern analysis mechanisms integrated in O3R (Ontology-based Rules Retrieval and Rummaging), a human-centered environment for the analysis of navigation rules. O3R explores the synergy of mechanisms for retrieving and analyzing patterns. Filtering and clustering allow users to retrieve subsets of patterns with specific characteristics, in order to deal with the large volume of patterns. Rummaging mechanisms are targeted at assessing the meaning and relevance of pattern with regard to the domain, and it is particularly suitable for exploratory analysis. The distinctive feature of O3R is that is dynamically associates meaning to patterns using the concepts and relationships of a domain ontology, as a means of reducing the gap between syntactic URLs and semantic events performed by users. The paper describes the mechanisms in detail, and explores their synergic integration in the O3R prototype. It also reports two case studies that evaluate the use of O3R for the analysis of navigation patterns of a learning site. © 2010 Elsevier B.V. All rights reserved.","Ontology; Pattern analysis; User-centered environment; Web usage mining","Data mining techniques; Distinctive features; Domain ontologies; Exploratory analysis; Mining algorithms; Navigation patterns; Ontology-based; Pattern analysis; Semantic event; Semantic gap; Usage patterns; User-centered; Web server logs; Web usage mining; Data mining; Navigation; Semantics; Speech processing; Ontology","Becker, K.; Quality Knowledge Inc., Porto Alegre, Brazil; email: kbeckerbr@gmail.com",,,09507051,,KNSYE,,"English","Knowl Based Syst",Article,"Final",,Scopus,2-s2.0-77955227402
