Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Cicalese F., Jacobs T., Laber E., Valentim C.","6603925619;35484168300;6701804673;24476606500;","Binary identification problems for weighted trees",2011,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6844 LNCS",,,"255","266",,,"10.1007/978-3-642-22300-6_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052134624&doi=10.1007%2f978-3-642-22300-6_22&partnerID=40&md5=1a7416e9187da79df2d158aca717b95c","University of Salerno, Italy; National Institute of Informatics, Japan; PUC - Rio de Janeiro, Brazil","Cicalese, F., University of Salerno, Italy; Jacobs, T., National Institute of Informatics, Japan; Laber, E., PUC - Rio de Janeiro, Brazil; Valentim, C., PUC - Rio de Janeiro, Brazil","The Binary Identification Problem for weighted trees asks for the minimum cost strategy (decision tree) for identifying a node in an edge weighted tree via testing edges. Each edge has assigned a different cost, to be paid for testing it. Testing an edge e reveals in which component of T - e lies the vertex to be identified. We give a complete characterization of the computational complexity of this problem with respect to both tree diameter and degree. In particular, we show that it is strongly NP-hard to compute a minimum cost decision tree for weighted trees of diameter at least 6, and for trees having degree three or more. For trees of diameter five or less, we give a polynomial time algorithm. Moreover, for the degree 2 case, we significantly improve the straightforward O(n3) dynamic programming approach, and provide an O(n2) time algorithm. Finally, this work contains the first approximate decision tree construction algorithm that breaks the barrier of factor logn. © 2011 Springer-Verlag.",,"Decision tree construction; Identification problem; Minimum cost; Minimum cost decision tree; Polynomial-time algorithms; Strongly NP-hard; Time algorithms; Tree diameter; Weighted tree; Decision tree construction; Identification problem; Minimum cost decision tree; Polynomial-time algorithms; Strongly NP-hard; Time algorithms; Tree diameter; Weighted tree; Algorithms; Binary trees; Computational complexity; Costs; Decision trees; Dynamic programming; Plant extracts; Polynomial approximation; Binary trees; Bins; Costs; Data mining; Data structures; Decision trees; Dynamic programming; Polynomial approximation; Trees (mathematics); Trees (mathematics)","Cicalese, F.; University of SalernoItaly",,,03029743,9783642222993,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-80052134624
"Lotif M., Coelho A.L.V.","48361289200;56213678200;","Visually inspecting the search behavior of Harmony Search and its variants with Viz3D",2011,"2011 IEEE Congress of Evolutionary Computation, CEC 2011",,, 5949676,"616","623",,1,"10.1109/CEC.2011.5949676","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051985473&doi=10.1109%2fCEC.2011.5949676&partnerID=40&md5=ffbb68ec8ce24a84032503ad50abb42f","Graduate Program in Applied Informatics (MIA), University of Fortaleza (UNIFOR), Fortaleza-CE, Brazil","Lotif, M., Graduate Program in Applied Informatics (MIA), University of Fortaleza (UNIFOR), Fortaleza-CE, Brazil; Coelho, A.L.V., Graduate Program in Applied Informatics (MIA), University of Fortaleza (UNIFOR), Fortaleza-CE, Brazil","The aim of this study is to assess the Harmony Search (HS) meta-heuristic and some of its variants when submitted to benchmark continuous optimization problems to reveal whether and how such variants change the patterns of search behavior exhibited by the canonical version. For this purpose, a new Visual Mining tool based on the Viz3D algorithm was developed to aid in the visualization of how the HS algorithms effectively explore the search space. The results achieved provide evidence that the gains in performance usually promoted by the HS variants are indeed related to noticeable modifications in the search behavior as displayed by the original version. © 2011 IEEE.","Continuous Optimization; Harmony Search; Information Visualization; RadViz; Visual Data Mining; Viz3D","Continuous optimization; Harmony search; Information visualization; RadViz; Visual data mining; Viz3D; Information systems; Optimization; Visualization; Evolutionary algorithms","Lotif, M.; Graduate Program in Applied Informatics (MIA), University of Fortaleza (UNIFOR), Fortaleza-CE, Brazil; email: marcelolotif@gmail.com",,,,9781424478347,,,"English","IEEE Congr. Evol. Comput., CEC",Conference Paper,"Final",,Scopus,2-s2.0-80051985473
"Beckmann M., De Lima B.S.L.P., Ebecken N.F.F.","48161014000;6701317271;7005224833;","Genetic algorithms as a pre processing strategy for imbalanced datasets",2011,"Genetic and Evolutionary Computation Conference, GECCO'11 - Companion Publication",,,,"131","132",,3,"10.1145/2001858.2001933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051926355&doi=10.1145%2f2001858.2001933&partnerID=40&md5=9ee1ee7f836970ed6cc96341b27a0808","Federal University of Rio de Janeiro, COOPE, Technology Center, B-100, Rio de Janeiro, RJ, Brazil","Beckmann, M., Federal University of Rio de Janeiro, COOPE, Technology Center, B-100, Rio de Janeiro, RJ, Brazil; De Lima, B.S.L.P., Federal University of Rio de Janeiro, COOPE, Technology Center, B-100, Rio de Janeiro, RJ, Brazil; Ebecken, N.F.F., Federal University of Rio de Janeiro, COOPE, Technology Center, B-100, Rio de Janeiro, RJ, Brazil","In data mining, the traditional classification algorithms tend to loose its predictive capacity when applied on a dataset which distribution between classes is imbalanced. This work aims to present a new methodology using genetic algorithms, in order to create synthetic instances from the minority class. The experiments with the proposed methodology demonstrated a better classification performance in most of the problems, in comparison with other work in the specific literature. © 2011 Authors.","classification; data mining.; genetic algorithm; imbalanced datasets","Classification algorithm; Classification performance; Data sets; Imbalanced Data-sets; Pre-processing; Predictive capacity; Classification (of information); Genetic algorithms; Data mining","Beckmann, M.; Federal University of Rio de Janeiro, COOPE, Technology Center, B-100, Rio de Janeiro, RJ, Brazil; email: beckmann.marcelo@gmail.com",,,,9781450306904,,,"English","Genet. Evol. Comput. Conf., GECCO - Companion Publ.",Conference Paper,"Final",,Scopus,2-s2.0-80051926355
"Barros R.C., Basgalupp M.P., De Carvalho A.C.P.L.F., Freitas A.A.","35247802600;35247748900;35581825800;55490514300;","Towards the automatic design of decision tree induction algorithms",2011,"Genetic and Evolutionary Computation Conference, GECCO'11 - Companion Publication",,,,"567","574",,14,"10.1145/2001858.2002050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051950481&doi=10.1145%2f2001858.2002050&partnerID=40&md5=ba74ba51f44ed5cc274fe8640275f6eb","University of Sao Paulo, Sao Carlos, SP, Brazil; UNIFESP, S. J. dos Campos, SP, Brazil; University of Kent, Canterbury, Kent, United Kingdom","Barros, R.C., University of Sao Paulo, Sao Carlos, SP, Brazil; Basgalupp, M.P., UNIFESP, S. J. dos Campos, SP, Brazil; De Carvalho, A.C.P.L.F., University of Sao Paulo, Sao Carlos, SP, Brazil; Freitas, A.A., University of Kent, Canterbury, Kent, United Kingdom","Decision tree induction is one of the most employed methods to extract knowledge from data, since the representation of knowledge is very intuitive and easily understandable by humans. The most successful strategy for inducing decision trees, the greedy top-down approach, has been continuously improved by researchers over the years. This work, following recent breakthroughs in the automatic design of machine learning algorithms, proposes two different approaches for automatically generating generic decision tree induction algorithms. Both approaches are based on the evolutionary algorithms paradigm, which improves solutions based on metaphors of biological processes. We also propose guidelines to design interesting fitness functions for these evolutionary algorithms, which take into account the requirements and needs of the end-user. © 2011 ACM.","automatic design; decision tree induction; evolutionary algorithms","Automatic design; Biological process; Decision tree induction; End users; Fitness functions; Generic decisions; Top-down approach; Data mining; Decision trees; Design; Knowledge representation; Learning algorithms; Plant extracts; Trees (mathematics); Evolutionary algorithms","Barros, R.C.; University of Sao Paulo, Sao Carlos, SP, Brazil; email: rcbarros@icmc.usp.br",,,,9781450306904,,,"English","Genet. Evol. Comput. Conf., GECCO - Companion Publ.",Conference Paper,"Final",,Scopus,2-s2.0-80051950481
"Barros Dos Santos P., Da Mota Soares-Cavalcanti N., Vieira-De-Melo G.S., Benko-Iseppon A.M.","49460971400;36463278600;47361593200;6602592007;","Osmoprotectants in the sugarcane (saccharum spp.) transcriptome revealed by in silico evaluation",2011,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6685 LNBI",,,"44","58",,3,"10.1007/978-3-642-21946-7_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051697141&doi=10.1007%2f978-3-642-21946-7_4&partnerID=40&md5=49c5418aad356d49e411e49dfced458b","Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil","Barros Dos Santos, P., Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil; Da Mota Soares-Cavalcanti, N., Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil; Vieira-De-Melo, G.S., Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil; Benko-Iseppon, A.M., Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil","Environmental stresses such as drought and salinity limit crop productivity in worldwide level. These stresses often lead to the accumulation of osmoprotectants in most organisms, including plants. In the present work, a search of known osmoprotectants (P5CS, P5CR, INPS1, BADH, CMO, TPS, TPP, OASTL and SAT) was carried out in the sugarcane transcriptome (237,954 expressed sequence tags) using in silico procedures. Alignments revealed that sugarcane presents a high number of osmoprotectant candidate genes, with 56 clusters found. In silico expression revealed higher expression in stressed callus tissues and those infected by Herbaspirilum rubrisubalbicans (HR), confirming the multi-function character of the osmoprotectants. As expected, the phylogenetic analysis revealed distinct groups among angiosperms, algae, animals, fungi and bacteria, in almost all dendrograms, with high degree of sequence conservation among angiosperms. As observed in comparative analysis between the ORFs of sugarcane and other organisms, the genic structure of these plants was relatively conserved suggesting that the accumulation of compatible solutes is an ancient metabolic adaptation. © 2011 Springer-Verlag Berlin Heidelberg.","crop evolution; data mining; differential expression; drought stress; salt stress","Callus tissue; Candidate genes; Comparative analysis; Compatible solutes; Crop productivity; Dendrograms; Differential expressions; drought stress; Environmental stress; Expressed sequence tags; In-silico; Metabolic adaptation; Multi-functions; Osmoprotectants; Phylogenetic analysis; Saccharum spp; salt stress; Sequence conservation; Transcriptomes; Comparative analysis; Differential expression; Drought stress; Environmental stress; Expressed sequence tags; Phylogenetic analysis; Salt stresss; Sequence conservation; Animals; Artificial intelligence; Crops; Drought; Genes; Tissue; Artificial intelligence; Bioinformatics; Crops; Data mining; Drought; Bioinformatics; Biology","Barros Dos Santos, P.; Department of Genetics, Center of Biological Sciences, Universidade Federal de Pernambuco, R. Prof. Moraes Rêgo 1235, CEP 50670-420, Recife, PE, Brazil",,,03029743,9783642219450,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-80051697141
"Renso C., Bogorny V., Xiong H.","6602915124;18036660700;7201935465;","Special issue on ""context-aware data mining (CADM)""",2011,"Knowledge and Information Systems","28","2",,"249","250",,,"10.1007/s10115-011-0436-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961208389&doi=10.1007%2fs10115-011-0436-y&partnerID=40&md5=8ee767063d0957b1bb34aa2ffb611d35","KDD Laboratory, ISTI-CNR, Pisa, Italy; Universidade Federal de Santa Catarina, Florianopolis, Santa Catarina, Brazil; Rutgers, The State University of New Jersey, Piscataway, NJ, United States","Renso, C., KDD Laboratory, ISTI-CNR, Pisa, Italy; Bogorny, V., Universidade Federal de Santa Catarina, Florianopolis, Santa Catarina, Brazil; Xiong, H., Rutgers, The State University of New Jersey, Piscataway, NJ, United States",[No abstract available],,,"Xiong, H.; Rutgers, The State University of New Jersey, Piscataway, NJ, United States; email: xionghui@gmail.com",,,02191377,,,,"English","Knowl. Inf. Systems. Syst.",Editorial,"Final",Open Access,Scopus,2-s2.0-79961208389
"Garcia A.C.B., Bentes C., de Melo R.H.C., Zadrozny B., Penna T.J.P.","25723096500;23487649600;55406978800;6507364377;7005066484;","Sensor data analysis for equipment monitoring",2011,"Knowledge and Information Systems","28","2",,"333","364",,7,"10.1007/s10115-010-0365-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051471038&doi=10.1007%2fs10115-010-0365-1&partnerID=40&md5=e7121dab40ac1e551c878c684328aaa9","Computer Science Institute, Fluminense Federal University, Rua Passo da Pátria 156, Niterói, RJ 24210-240, Brazil; Department of Systems Engineering and Computer Science, State University of Rio de Janeiro, Rua São Francisco Xavier 524, Rio de Janeiro, RJ 20550-900, Brazil; Addlabs, Fluminense Federal University, Av. Gal. Milton Tavares de Souza, Niterói, RJ 24210-340, Brazil; National Institute of Science and Technology for Complex Systems, INCT-SC, Rua Dr. Xavier Sigaud 150, Rio de Janeiro, RJ 22290-180, Brazil","Garcia, A.C.B., Computer Science Institute, Fluminense Federal University, Rua Passo da Pátria 156, Niterói, RJ 24210-240, Brazil; Bentes, C., Department of Systems Engineering and Computer Science, State University of Rio de Janeiro, Rua São Francisco Xavier 524, Rio de Janeiro, RJ 20550-900, Brazil; de Melo, R.H.C., Addlabs, Fluminense Federal University, Av. Gal. Milton Tavares de Souza, Niterói, RJ 24210-340, Brazil; Zadrozny, B., Computer Science Institute, Fluminense Federal University, Rua Passo da Pátria 156, Niterói, RJ 24210-240, Brazil; Penna, T.J.P., National Institute of Science and Technology for Complex Systems, INCT-SC, Rua Dr. Xavier Sigaud 150, Rio de Janeiro, RJ 22290-180, Brazil","Sensors play a key role in modern industrial plant operations. Nevertheless, the information they provide is still underused. Extracting information from the raw data generated by the sensors is a complicated task, and it is usually used to help the operator react to undesired events, other than preventing them. This paper presents SDAEM (Sensor Data Analysis for Equipment Monitoring), an oil process plant monitoring model that covers three main goals: mining the sensor time series data to understand plant operation status and predict failures, interpreting correlated data from different sensors to verify sensors interdependence, and adjusting equipments working set points that leads to a more stable plant operation and avoids an excessive number of alarms. In addition, as time series data generated by sensors grow at an extremely fast rate, SDAEM uses parallel processing to provide real-time feedback. We have applied our model to monitor a process plant of a Brazilian offshore platform. Initial results were promising since some undesired events were recognized and operators adopted the tool to assist them finding good set points for the oil processing equipments. © 2010 Springer-Verlag London Limited.","Data mining; Equipment monitoring; Time series analysis",,"Bentes, C.; Department of Systems Engineering and Computer Science, State University of Rio de Janeiro, Rua São Francisco Xavier 524, Rio de Janeiro, RJ 20550-900, Brazil; email: cris@eng.uerj.br",,,02191377,,,,"English","Knowl. Inf. Systems. Syst.",Article,"Final",,Scopus,2-s2.0-80051471038
"Guizzardi G.","16028392500;","Ontological foundations for conceptual part-whole relations: The case of collectives and their parts",2011,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6741 LNCS",,,"138","153",,15,"10.1007/978-3-642-21640-4_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960304838&doi=10.1007%2f978-3-642-21640-4_12&partnerID=40&md5=93dc3822699a8e897b3273a4362c5832","Ontology and Conceptual Modeling Research Group (NEMO), Federal University of Espírito Santo (UFES), Vitória (ES), Brazil","Guizzardi, G., Ontology and Conceptual Modeling Research Group (NEMO), Federal University of Espírito Santo (UFES), Vitória (ES), Brazil","In a series of publications, we have employed ontological theories and principles to evaluate and improve the quality of conceptual modeling grammars and models. In this article, we advance this research program by conducting an ontological analysis to investigate the proper representation of types whose instances are collectives, as well as the representation of part-whole relations involving them. As a result, we provide an ontological interpretation for these notions, as well as modeling guidelines for their sound representation in conceptual modeling. Moreover, we present a precise qualification for the parthood relations of member-collective and subcollective-collective in terms of formal mereological theories of parthood, as well as in terms of the modal meta-properties of essential and inseparable parts. © 2011 Springer-Verlag.","ontological foundations for conceptual modeling; part-whole relations; representation of collectives","Conceptual modeling; Ontological analysis; Ontological foundation; Ontological interpretation; part-whole relations; representation of collectives; Research programs; Conceptual model; Modeling guidelines; Ontological analysis; Ontological foundation; Ontological interpretation; Ontological theories; Part-whole relations; Representation of collectives; Data mining; Information systems; Models; Quality control; Systems engineering; Data mining; Information systems; Quality control; Systems engineering; Ontology; Ontology","Guizzardi, G.; Ontology and Conceptual Modeling Research Group (NEMO), Federal University of Espírito Santo (UFES), Vitória (ES), Brazil; email: gguizzardi@inf.ufes.br",,,03029743,9783642216398,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-79960304838
"Couto B.R.G.M., Santoro M.M., Dos Santos M.A.","57055586400;55849282400;35112866800;","Unrevealing biological process with linear algebra: Extracting patterns from noisy data",2011,"BIOINFORMATICS 2011 - Proceedings of the International Conference on Bioinformatics Models, Methods and Algorithms",,,,"313","317",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960181865&partnerID=40&md5=3880611eaa241ce22b8b95b1768075d3","Centro Universitário de Belo Horizonte / UNI-BH, Av. Professor Mário Werneck 1685, Belo Horizonte, Brazil; Departamento de Bioquímica e Imunologia, UFMG, Av. Antonio Carlos 6627, Belo Horizonte, Brazil; Departamento de Ciência da Computação, UFMG, Av. Antonio Carlos 6627, Belo Horizonte, Brazil","Couto, B.R.G.M., Centro Universitário de Belo Horizonte / UNI-BH, Av. Professor Mário Werneck 1685, Belo Horizonte, Brazil; Santoro, M.M., Departamento de Bioquímica e Imunologia, UFMG, Av. Antonio Carlos 6627, Belo Horizonte, Brazil; Dos Santos, M.A., Departamento de Ciência da Computação, UFMG, Av. Antonio Carlos 6627, Belo Horizonte, Brazil","Extracting patterns from protein sequence data is one of the challenges of computational biology. Here we use linear algebra to analyze sequences without the requirement of multiples alignments. In this study, the singular value decomposition (SVD) of a sparse p-peptide frequency matrix (M) is used to detect and extract signals from noisy protein data (M = USVT). The central matrix S is diagonal and contains the singular values of M in decreasing order. Here we give sense to the biological significance of the SVD: the singular value spectrum visualized as scree plots unreveals the main components, the process that exists hidden in the database. This information can be used in many applications as clustering, gene expression analysis, immune response pattern identification, characterization of protein molecular dynamics and phylogenetic inference. The visualization of singular value spectrum from SVD analysis shows how many processes can be hidden in database and can help biologists to detect and extract small signals from noisy data.","Data mining; Information retrieval; Linear algebra; SVD","Biological process; Biological significance; Computational biology; Frequency matrix; Gene expression analysis; Immune response; Main component; matrix; Noisy data; Phylogenetic inference; Protein data; Protein sequence data; Singular values; Small signal; Algorithms; Bioinformatics; Data visualization; Gene expression; Information retrieval; Linear algebra; Mathematical models; Molecular dynamics; Proteins; Signal detection; Singular value decomposition; Visualization; Data mining","Couto, B. R. G. M.; Centro Universitário de Belo Horizonte / UNI-BH, Av. Professor Mário Werneck 1685, Belo Horizonte, Brazil; email: braulio.couto@unibh.br",,,,9789898425362,,,"English","BIOINFORMATICS - Proc. Int. Conf. Bioinformatics Models, Methods Algorithms",Conference Paper,"Final",,Scopus,2-s2.0-79960181865
"Vasconcelos A., Werner C.","16041072200;7201754422;","Evaluating reuse and program understanding in ArchMine architecture recovery approach",2011,"Information Sciences","181","13",,"2761","2786",,15,"10.1016/j.ins.2010.05.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953893440&doi=10.1016%2fj.ins.2010.05.024&partnerID=40&md5=34cbb2850e4423c32c221f9889c80327","Federal University of Rio de Janeiro, COPPE/UFRJ - Systems Engineering and Computer Science Program, P.O. Box 68511, 21945-970 Rio de Janeiro, RJ, Brazil; IFF - Federal Fluminense Institute of Education, Science and Technology, Dr. Siqueira, 273, 28030-130 Campos dos Goytacazes, RJ, Brazil","Vasconcelos, A., Federal University of Rio de Janeiro, COPPE/UFRJ - Systems Engineering and Computer Science Program, P.O. Box 68511, 21945-970 Rio de Janeiro, RJ, Brazil, IFF - Federal Fluminense Institute of Education, Science and Technology, Dr. Siqueira, 273, 28030-130 Campos dos Goytacazes, RJ, Brazil; Werner, C., Federal University of Rio de Janeiro, COPPE/UFRJ - Systems Engineering and Computer Science Program, P.O. Box 68511, 21945-970 Rio de Janeiro, RJ, Brazil","Several architecture recovery approaches have been proposed in the literature with distinct goals. ArchMine, an architecture recovery approach based on dynamic analysis and data mining, aims at assisting in program understanding and software reuse by detecting cohesive classes that implement a set of related functionalities, i.e., architectural elements. It is supported by a tool set integrated into a reuse-based software development environment. In order to better reach the proposed goals, ArchMine is integrated with two other approaches, namely: ArqCheck, an architectural evaluation approach based on inspection, and ArchToDSSA, a domain variability detection approach. ArchMine and its tool set have been detailed in previous works. The contribution of this paper is to describe how ArchMine and its tool set were evaluated and refined through a series of evaluation studies. These evaluations allowed us to gradually refine the approach based on the lessons learned. In the final study, within an industrial context, the integration between ArchMine and ArqCheck is evaluated. © 2009 Elsevier Inc. All rights reserved.","Architecture evaluation; Architecture recovery; Data mining; Dynamic analysis; Evaluation studies; Software reuse","Architectural element; Architectural evaluation; Architecture evaluation; Architecture recovery; Detection approach; Domain variabilities; Evaluation studies; Evaluation study; Industrial context; Program understanding; Software development environment; Software reuse; Data mining; Dynamic analysis; Integration; Recovery; Refining; Software design; Computer software reusability","Vasconcelos, A.; Federal University of Rio de Janeiro, COPPE/UFRJ - Systems Engineering and Computer Science Program, P.O. Box 68511, 21945-970 Rio de Janeiro, RJ, Brazil; email: apires@cefetcampos.br",,,00200255,,ISIJB,,"English","Inf Sci",Article,"Final",,Scopus,2-s2.0-79953893440
"Figueiredo F., Rocha L., Couto T., Salles T., Gonçalves M.A., Meira Jr. W.","55860800643;8202419000;16232379600;35183914500;7202320526;6701307771;","Word co-occurrence features for text classification",2011,"Information Systems","36","5",,"843","858",,75,"10.1016/j.is.2011.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955060532&doi=10.1016%2fj.is.2011.02.002&partnerID=40&md5=a8e00cd8088a39f33d4ca37257546372","EconoInfo Research, Belo Horizonte, Brazil; Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil; Universidade Federal de São João Del Rei, Computer Science Department, São João Del Rei, Brazil; Universidade Federal de Goiás, Institute of Informatics, Goiânia, Brazil","Figueiredo, F., EconoInfo Research, Belo Horizonte, Brazil, Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil; Rocha, L., Universidade Federal de São João Del Rei, Computer Science Department, São João Del Rei, Brazil; Couto, T., Universidade Federal de Goiás, Institute of Informatics, Goiânia, Brazil; Salles, T., Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil; Gonçalves, M.A., Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil; Meira Jr., W., Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil","In this article we propose a data treatment strategy to generate new discriminative features, called compound-features (or c-features), for the sake of text classification. These c-features are composed by terms that co-occur in documents without any restrictions on order or distance between terms within a document. This strategy precedes the classification task, in order to enhance documents with discriminative c-features. The idea is that, when c-features are used in conjunction with single-features, the ambiguity and noise inherent to their bag-of-words representation are reduced. We use c-features composed of two terms in order to make their usage computationally feasible while improving the classifier effectiveness. We test this approach with several classification algorithms and single-label multi-class text collections. Experimental results demonstrated gains in almost all evaluated scenarios, from the simplest algorithms such as kNN (13% gain in micro-average F1 in the 20 Newsgroups collection) to the most complex one, the state-of-the-art SVM (10% gain in macro-average F1 in the collection OHSUMED). © 2011 Elsevier B.V. All rights reserved.","Classification; Feature extraction; Text mining","Bag of words; Classification; Classification algorithm; Classification tasks; Data treatment; Discriminative features; Multi-class; Newsgroups; OHSUMED; Text classification; Text collection; Text mining; Word co-occurrence; Algorithms; Data mining; Feature extraction; Information retrieval systems; Text processing","Figueiredo, F.; Universidade Federal de Minas Gerais, Computer Science Department, Belo Horizonte, Brazil; email: fab@dcc.ufmg.br",,,03064379,,INSYD,,"English","Inf. Syst.",Article,"Final",,Scopus,2-s2.0-79955060532
"Breve F., Zhao L., Quiles M., Pedrycz W., Liu J.","16021314500;7404454720;22136311500;56854903200;35230430700;","Particle competition and cooperation for uncovering network overlap community structure",2011,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6677 LNCS","PART 3",,"426","433",,4,"10.1007/978-3-642-21111-9_48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957869134&doi=10.1007%2f978-3-642-21111-9_48&partnerID=40&md5=92f403f8612b2600eb19ad8a14bf12ea","Department of Computation, Institute of Mathematics and Computer Science, University of São Paulo, São Carlos, SP, 13560-970, Brazil; Department of Science and Technology, Federal University of São Paulo, São José dos Campos, SP, Brazil; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB T6R 2V4, Canada; Systems Research Institute, Polish Academy of Sciences, Warsaw, Poland; Computer Science Department, Hong Kong Baptist University, Kowloon, Hong Kong","Breve, F., Department of Computation, Institute of Mathematics and Computer Science, University of São Paulo, São Carlos, SP, 13560-970, Brazil; Zhao, L., Department of Computation, Institute of Mathematics and Computer Science, University of São Paulo, São Carlos, SP, 13560-970, Brazil; Quiles, M., Department of Science and Technology, Federal University of São Paulo, São José dos Campos, SP, Brazil; Pedrycz, W., Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB T6R 2V4, Canada, Systems Research Institute, Polish Academy of Sciences, Warsaw, Poland; Liu, J., Computer Science Department, Hong Kong Baptist University, Kowloon, Hong Kong","Identification and classification of overlap nodes in communities is an important topic in data mining. In this paper, a new graph-based (network-based) semi-supervised learning method is proposed. It is based on competition and cooperation among walking particles in the network to uncover overlap nodes, i.e., the algorithm can output continuous-valued output (soft labels), which corresponds to the levels of membership from the nodes to each of the communities. Computer simulations carried out for synthetic and real-world data sets provide a numeric quantification of the performance of the method. © 2011 Springer-Verlag.","community detection; Graph-based method; overlap nodes; particle competition and cooperation","Community detection; Community structures; Competition and cooperation; Graph-based; Graph-based method; Network-based; overlap nodes; particle competition and cooperation; Real world data; Semi-supervised learning methods; Competition; Supervised learning; Virtual reality; Neural networks","Breve, F.; Department of Computation, Institute of Mathematics and Computer Science, University of São Paulo, São Carlos, SP, 13560-970, Brazil; email: fabricio@icmc.usp.br",,,03029743,9783642211102,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-79957869134
