Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Caldeira E., Brandao G., Pereira A.C.M.","49960928600;55561339300;35579191200;","Fraud analysis and prevention in e-commerce transactions",2014,"Proceedings - 9th Latin American Web Congress, LA-WEB 2014",,, 7000170,"42","49",,9,"10.1109/LAWeb.2014.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921797777&doi=10.1109%2fLAWeb.2014.23&partnerID=40&md5=039d03e8efba978d9e01613b76b6b593","Federal Center of Technological, Education of Minas Gerais, Computing Department, Belo Horizonte, MG, Brazil","Caldeira, E., Federal Center of Technological, Education of Minas Gerais, Computing Department, Belo Horizonte, MG, Brazil; Brandao, G., Federal Center of Technological, Education of Minas Gerais, Computing Department, Belo Horizonte, MG, Brazil; Pereira, A.C.M., Federal Center of Technological, Education of Minas Gerais, Computing Department, Belo Horizonte, MG, Brazil","The volume of electronic transactions has raised significantly in last years, mainly due to the popularization of electronic commerce (e-commerce), such as online retailers (e.g., Amazon.com, eBay, Ali Express.com). We also observe a significant increase in the number of fraud cases, resulting in billions of dollars losses each year worldwide. Therefore it is important and necessary to developed and apply techniques that can assist in fraud detection and prevention, which motivates our research. This work aims to apply and evaluate computational intelligence techniques (e.g., Data mining and machine learning) to identify fraud in electronic transactions, more specifically in credit card operations performed by Web payment gateways. In order to evaluate the techniques, we apply and evaluate them in an actual dataset of the most popular Brazilian electronic payment service. Our results show good performance in fraud detection, presenting gains up to 43 percent of an economic metric, when compared to the actual scenario of the company. © 2014 IEEE.","e-Business; e-Commerce; e-Payment; Fraud Prevention; Machine Learning","Artificial intelligence; Commerce; Crime; Data mining; Learning systems; Social networking (online); Computational intelligence techniques; E-commerce transactions; E-payments; eBusiness; Electronic payment; Electronic transaction; Fraud prevention; Payment gateways; Electronic commerce",,"Baeza-Yates R.Baeza-Yates R.Benevenuto F.Almeida J.M.Pereira A.R.","Institute of Electrical and Electronics Engineers Inc.",,9781479969531,,,"English","Proc. - Latin Am. Web Congr., LA-WEB",Conference Paper,"Final",,Scopus,2-s2.0-84921797777
"Jianya Z., Li D.L., Weigang L., Zhang Z.-K., Xu H.","55332835300;56754341700;52163887600;56203936600;56203770200;","E-commerce game model balancing platform service charges with vendor profitability",2014,"ICEIS 2014 - Proceedings of the 16th International Conference on Enterprise Information Systems","2",,,"613","619",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902328757&partnerID=40&md5=23c769fccf4c0e562c2a57746aa1604b","TransLab, Department of Computer Science, University of Brasilia, Brasilia, 70910-900, Brazil; Coleman Research Group, Raleigh NC, United States; Insititute of Information Economy, Hangzhou Normal University, Hangzhou, China; AliResearch Center, Alibaba Group, Beijing, China","Jianya, Z., TransLab, Department of Computer Science, University of Brasilia, Brasilia, 70910-900, Brazil; Li, D.L., Coleman Research Group, Raleigh NC, United States; Weigang, L., TransLab, Department of Computer Science, University of Brasilia, Brasilia, 70910-900, Brazil; Zhang, Z.-K., Insititute of Information Economy, Hangzhou Normal University, Hangzhou, China; Xu, H., AliResearch Center, Alibaba Group, Beijing, China","One of the biggest challenges in e-commerce is to utilize data mining methods for the improvement of profitability for both platform hosts and e-commerce vendors. Taking Alibaba as an example, the more efficient method of operation is to collect hosting service fees from the vendors that use the platform. The platform defines a service fee value and the vendors can decide whether to accept or not. In this sense, it is necessary to create an analytical tool to improve and maximize the profitability of this partnership. This work proposes a dynamic in-cooperative E-Commerce Game Model (E-CGM). In E-CGM, the platform hosting company and the e-commerce vendors have their payoff functions calculated using backwards induction and their activities are simulated in a game where the goal is to achieve the biggest payoff. Taking into consideration various market conditions, E-CGM obtains the Nash equilibrium and calculates the value for which the service fee would yield the most profitable result. By comparing the data mining results obtained from a set of real data provided by Alibaba, E-CGM simulated the expected transaction volume based on a selected service fee. The results demonstrate that the proposed model using game theory is suitable for e-commerce studies and can help improve profitability for the partners of an online business model. Copyright © 2014 SCITEPRESS - Science and Technology Publications.","E-Commerce; Game Theory; Nash Equilibrium; Service Charges","Data mining; Game theory; Information systems; Profitability; Analytical tool; Data mining methods; Game models; Market condition; Nash equilibria; Online business models; Payoff function; Selected services; Electronic commerce",,,"SciTePress",,9789897580284,,,"English","ICEIS - Proc. Int. Conf. Enterp. Inf. Syst.",Conference Paper,"Final",,Scopus,2-s2.0-84902328757
"Lambert-Torres G., De Moraes C.H.V., Coutinho M.P., Da Silva L.E.B.","7003772222;22834121200;7006018642;24537055500;","Different types of grammar: Possible applications to smart-grids",2014,"Proceedings of the IEEE Power Engineering Society Transmission and Distribution Conference",,, 6863234,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908428618&partnerID=40&md5=6abc55595c68948643a8cfd12058a021","PS Solutions, Itajuba, MG  37500-052, Brazil; Itajuba Federal University, Itajuba, MG  37500-903, Brazil","Lambert-Torres, G., PS Solutions, Itajuba, MG  37500-052, Brazil; De Moraes, C.H.V., Itajuba Federal University, Itajuba, MG  37500-903, Brazil; Coutinho, M.P., Itajuba Federal University, Itajuba, MG  37500-903, Brazil; Da Silva, L.E.B., Itajuba Federal University, Itajuba, MG  37500-903, Brazil","The first step in a integration processing or for any type of computational program is to know the grammar used by the equipment to be integrated or that will receive the developed program. The same occurs when it is important to extract information in a data mining process into a database produced by equipment or a system. Also, during the integrated operation of several types of equipment in smart-grids, it is fundamental to know very well each different grammar to obtain a correct integration. This objective of this paper is presented four examples of different types of grammar used in different type of applications in control centers and substations. © 2014 IEEE.","Grammar; Integration processing; Intelligent systems; Power operation; SCADA","Grammar; Integration processing; Power operation; SCADA; Intelligent systems","Lambert-Torres, G.; PS SolutionsBrazil",,"Institute of Electrical and Electronics Engineers Inc.",21608555,9781479936557,,,"English","Proc IEEE Power Eng Soc Trans Distrib Conf",Conference Paper,"Final",,Scopus,2-s2.0-84908428618
"Regattieri L.L., Herkenhoff G., Malini F., Goveia F.","56572760800;56572964900;36782701600;56572779700;","MarcoCivil: Visualizing the Civil rights Framework for the Internet in Brazil",2014,"CEUR Workshop Proceedings","1210",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925624761&partnerID=40&md5=712d3e333a48e9c16762781febaae8ac","LABIC-UFES, Brazil","Regattieri, L.L., LABIC-UFES, Brazil; Herkenhoff, G., LABIC-UFES, Brazil; Malini, F., LABIC-UFES, Brazil; Goveia, F., LABIC-UFES, Brazil","In this paper, we map the controversy surrounding the Marco Civil da Internet (Civil Framework for the Internet) in Brazil. Drawing on a Twitter dataset spanning from August 2012 to December 2013, this study uses a series of methods of data mining, processing, and information visualization to produce a historiography of collective actions related to the Marco Civil. The MarcoCivil platform at the ""Digital Culture"" website creaed initiatives to spread the discussions online: a Twitter profile @MarcoCivil (run by the administrators of the platform) and the MarcoCivil hashtag. To conduct the Marco Civil cartography we chose to work with the messages indexed to the MarcoCivil hashtag circulating on Twitter. In 2012 and 2013 Twitter became the online space in which cyber activists were most vocal. From October 2012 to January 2013 , we collected about 21.997 tweets related to Marco Civil, it was then that we noticed the presence of a controversy and a diversity of points of view in dispute. News reports in Brazilian newspapers during the discussion, little took into consideration the issues engendered in the struggle for approval of the law. By demonstrating with graphs the dispute between the different actors involved in this battle, we seek to contribute to the history of the approval of the Marco Civil. From telecommunications companies to politicians, our report show how history was made in the field of the internet human rights.","Civil Rights Framework for the Internet; Complex networks; Data mining; Journalism; Social network analysis","Complex networks; Computer aided network analysis; Data handling; Data mining; Data visualization; Hypertext systems; Information systems; Internet; Maps; Civil rights; Collective action; Digital culture; Human rights; Information visualization; Journalism; News reports; Social networking (online)",,"da Silva A.S.Trattner C.Cena F.","CEUR-WS",16130073,,,,"English","CEUR Workshop Proc.",Conference Paper,"Final",,Scopus,2-s2.0-84925624761
"Raddick M.J., Thakar A.R., Szalay A.S., Santos R.D.C.","22836189500;14058813500;7102152943;7201375217;","Ten years of skyserver i: Tracking web and sql e-science usage",2014,"Computing in Science and Engineering","16","4", 6774771,"22","31",,13,"10.1109/MCSE.2014.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906546870&doi=10.1109%2fMCSE.2014.34&partnerID=40&md5=fde8d587b0d79cfd2d18b4aec71637bd","Johns Hopkins University, United States; National Institute of Space Research (INPE), Brazil","Raddick, M.J., Johns Hopkins University, United States; Thakar, A.R., Johns Hopkins University, United States; Szalay, A.S., Johns Hopkins University, United States; Santos, R.D.C., National Institute of Space Research (INPE), Brazil","SkyServer is the primary catalog data portal of the Sloan Digital Sky Survey that makes multiple terabytes of astronomy data available to the world. Here, the process is described of collecting and analyzing the complete record of more than 10 years of Web hits and SQL queries to SkyServer. © 2014 IEEE.","And management; Astronomy; Data mining; Database design; Databases; Information systems education; Logical design; Modeling; Relational databases; Scientific computing; User issues","Astronomy; Data mining; Models; Natural sciences computing; Database design; Information systems educations; Logical design; Relational Database; User issues; Database systems",,,"IEEE Computer Society",15219615,,CSENF,,"English","Comput. Sci. Eng.",Article,"Final",,Scopus,2-s2.0-84906546870
"Sanchez-Pi N., Martí L., Molina J.M., Bicharra Garcia A.C.","22635495600;7003671652;35392131900;25723096500;","High-Level Information Fusion for Risk and Accidents Prevention in Pervasive Oil Industry Environments",2014,"Communications in Computer and Information Science","430",,,"202","213",,5,"10.1007/978-3-319-07767-3_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903512082&doi=10.1007%2f978-3-319-07767-3_19&partnerID=40&md5=48d5595954bd764326943ab88721e571","Instituto de Lógica, Filosofia e Teoria da Ciéncia (ILTC), Niterói, RJ, Brazil; Dept. of Electrical Engineering, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Dept. of Informatics, Universidad Carlos III de Madrid, Colmenarejo, Madrid, Spain; ADDLabs, Fluminense Federal University, Niterói, RJ, Brazil","Sanchez-Pi, N., Instituto de Lógica, Filosofia e Teoria da Ciéncia (ILTC), Niterói, RJ, Brazil; Martí, L., Dept. of Electrical Engineering, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Molina, J.M., Dept. of Informatics, Universidad Carlos III de Madrid, Colmenarejo, Madrid, Spain; Bicharra Garcia, A.C., ADDLabs, Fluminense Federal University, Niterói, RJ, Brazil","Information fusion studies theories and methods to effectively combine data from multiple sensors and related information to achieve more specific inferences that could be achieved by using a single, independent sensor. Information fused from sensors and data mining analysis has recently attracted the attention of the research community for real-world applications. In this sense, the deployment of an Intelligent Offshore Oil Industry Environment will help to figure out a risky scenario based on the events occurred in the past related to anomalies and the profile of the current employee (role, location, etc.). In this paper we propose an information fusion model for an intelligent oil environment in which employees are alerted about possible risk situations while their are moving around their working place. The layered architecture, implements a reasoning engine capable of intelligently filtering the context profile of the employee (role, location) for the feature selection of an inter-transaction mining process. Depending on the employee contextual information he will receive intelligent alerts based on the prediction model that use his role and his current location. This model provides the big picture about risk analysis for that employee at that place in that moment. © Springer International Publishing Switzerland 2014.","context; data mining; Information fusion; oil industry; ontologies","Data mining; Multi agent systems; Ontology; Sensors; context; Contextual information; High-level information fusion; Information fusion models; Layered architecture; Off-shore oil industry; Oil industries; Research communities; Information fusion",,,"Springer Verlag",18650929,9783319077666,,,"English","Commun. Comput. Info. Sci.",Article,"Final",,Scopus,2-s2.0-84903512082
"Engiel P., Cappelli C., Do Prado Leite J.C.S.","36809660500;24469648900;15765910400;","Eliciting concepts from the brazilian access law using a combined approach",2014,"Proceedings of the ACM Symposium on Applied Computing",,,,"1001","1006",,1,"10.1145/2554850.2555057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905652470&doi=10.1145%2f2554850.2555057&partnerID=40&md5=c8fac9d82e24f34a94d51dab8313e8de","PUC-RIO, Rua Marquês de São Vicente 225, Gávea, Rio de Janeiro, Brazil; UNIRIO, Av. Pasteur, 296 - Urca, Rio de Janeiro, Brazil","Engiel, P., PUC-RIO, Rua Marquês de São Vicente 225, Gávea, Rio de Janeiro, Brazil; Cappelli, C., UNIRIO, Av. Pasteur, 296 - Urca, Rio de Janeiro, Brazil; Do Prado Leite, J.C.S., PUC-RIO, Rua Marquês de São Vicente 225, Gávea, Rio de Janeiro, Brazil","Lately, organizations have been subject to regulation promoting information transparency; one example of this is the Brazilian Information Access Law. This paper presents a novel way of performing requirements elicitation using both the law and a Non Functional Requirements Patterns catalog as the information sources. Since organizations must follow the law, its information systems must also implement the law as requirements. Our process is guided by pattern matching, text mining and grounded analysis. We examine the special case of the Brazilian Access Law using our approach, which compares a previously encoded transparency knowledge base with the law. Copyright 2014 ACM.","Knowledge extraction; NFR framework; Non-functional requirement; Requirement pattern; Text mining; Transparency","Knowledge based systems; Pattern matching; Transparency; Knowledge extraction; NFR framework; Non-functional requirements; Requirement pattern; Text mining; Data mining",,,"Association for Computing Machinery",,9781450324694,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-84905652470
"Rosa C.R.M., Okoshi C.Y., Steiner M.T.A., da Silva R.G., da Silva W.V.","55823500900;56500526100;8901199600;56499888100;17433858200;","Knowledge discovery in databases in the production process of alumina [Descoberta de conhecimento em bases de dados no processo de produção de alumina]",2014,"Espacios","35","12",,"","",19,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922051584&partnerID=40&md5=773845685e1ce263878836f2d0cd3b1d","Pontifícia Universidade Católica do Paraná - PUCPR, Brazil","Rosa, C.R.M., Pontifícia Universidade Católica do Paraná - PUCPR, Brazil; Okoshi, C.Y., Pontifícia Universidade Católica do Paraná - PUCPR, Brazil; Steiner, M.T.A., Pontifícia Universidade Católica do Paraná - PUCPR, Brazil; da Silva, R.G., Pontifícia Universidade Católica do Paraná - PUCPR, Brazil; da Silva, W.V., Pontifícia Universidade Católica do Paraná - PUCPR, Brazil","This paper aims to perform the classification of patterns as the caustic soda content contained in the waste generated in alumina production process. For both 1060 data, each of which has nine variables and one output (content of caustic soda) were collected. Based on the KDD process an exploratory analysis of the data was performed and then the data mining technique, Binary Logistic Regression was applied. Through the results obtained, we can conclude that this analysis was very efficient in this study, with an overall accuracy rate of 100% accuracy.","Alumina production process; Databases; KDD brazil",,,,"Revista Espacios",07981015,,,,"Portuguese","Espacios",Article,"Final",,Scopus,2-s2.0-84922051584
"Porto W.F., Maria-Neto S., Nolasco D.O., Franco O.L.","34870538400;25936525600;55359101600;7003941773;","Screening and functional prediction of conserved hypothetical proteins from Escherichia coli",2014,"Journal of Proteomics and Bioinformatics","7","7",,"203","213",,5,"10.4172/jpb.1000321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905194818&doi=10.4172%2fjpb.1000321&partnerID=40&md5=7841ed4f6b417eea59a71078bd3967b6","Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil; Course of Physics, Catholic University of Brasilia, Brasilia-DF, 70966-700, Brazil; Biotechnology, Dom Bosco Catholic University, Campo Grande, MS, Brazil","Porto, W.F., Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil; Maria-Neto, S., Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil; Nolasco, D.O., Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil, Course of Physics, Catholic University of Brasilia, Brasilia-DF, 70966-700, Brazil; Franco, O.L., Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil, Biotechnology, Dom Bosco Catholic University, Campo Grande, MS, Brazil","Protein structures can provide some functional evidences. Therefore structural genomics efforts to identify the functions of hypothetical proteins have brought advances in our understanding of biological systems. To this end, a new strategy to mine protein databases in the search for candidates for function prediction was here described. The strategy was applied to Escherichia coli proteins deposited in the NCBI's non-redundant database. Briefly, data mining selects small conserved hypothetical proteins without significant templates on Protein Data Bank, without transmembrane regions and with similarity to Eukaryote proteins. Through this strategy, 12 protein sequences were selected for molecular modelling, from a total of 13,306 E. coli's conserved hypothetical sequences. From these, only three sequences could be modelled. GI 488361128 model was similar to cupredoxins, GI 281178323 model was similar to β-barrel proteins and GI 227886634 model showed structural similarities to lipid binding proteins. However, only the GI 227886634 seems to have a function related to the similar structures, since it was the unique structure that kept the fold during the molecular dynamics simulation. The method here described can be relevant to select hypothetical sequences that can be targets for in vitro and/or in vivo functional characterization. © 2014 Porto WF, et al.","Cupredoxins; Function prediction; Lipid binding proteins; Molecular modelling; Structural genomics; β-barrel proteins","Escherichia coli protein; phospholipase; algorithm; amino acid sequence; article; data mining; molecular dynamics; molecular model; prediction; protein analysis; Protein Data Bank; protein function; protein interaction; protein secondary structure; scoring system; sequence alignment; simulation","Franco, O. L.; Centre for Proteomic and Biochemical Analysis, Graduate Studies in Biotechnology and Genomic Sciences, Catholic University of Brasilia, Brasilia-DF, 70790-160, Brazil; email: ocfranco@gmail.com",,"OMICS Publishing Group",0974276X,,,,"English","J. Proteomics Bioinformatics",Article,"Final",Open Access,Scopus,2-s2.0-84905194818
"Assunção J., Fernandes P., Lopes L., Normey S.","55843438700;7102795205;25928649000;55893466300;","A dimensionality reduction process to forecast events through stochastic models",2014,"Proceedings of the International Conference on Software Engineering and Knowledge Engineering, SEKE","2014-January","January",,"534","539",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938375233&partnerID=40&md5=aaeb9471be6d6f98f25aeff11ed5d267","PUCRS University, Computer Science Department, Porto Alegre, Brazil","Assunção, J., PUCRS University, Computer Science Department, Porto Alegre, Brazil; Fernandes, P., PUCRS University, Computer Science Department, Porto Alegre, Brazil; Lopes, L., PUCRS University, Computer Science Department, Porto Alegre, Brazil; Normey, S., PUCRS University, Computer Science Department, Porto Alegre, Brazil","This paper describes a dimensionality reduction process to forecast time series events using stochastic models. As well as the KDD process defines a sequence of common steps to achieve useful information through data mining techniques, we propose a sequence of steps in order to estimate the probability of future events through stochastic modeling. Our process focus on reduce the dimensionality of data, thus reducing the effect of the common problems involved in stochastic modeling, such as the state space explosion and the large modeling efforts to create such models. Copyright © 2014 by Knowledge Systems Institute Graduate School.",,,,,"Knowledge Systems Institute Graduate School",23259000,,,,"English","Proc. Int. Conf. Softw. Eng. Knowl. Eng., SEKE",Conference Paper,"Final",,Scopus,2-s2.0-84938375233
"De Souza F.T.","36617082000;","A data-based model to locate mass movements triggered by seismic events in Sichuan, China",2014,"Environmental Monitoring and Assessment","186","1",,"575","587",,5,"10.1007/s10661-013-3400-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891315642&doi=10.1007%2fs10661-013-3400-3&partnerID=40&md5=353bed900cd4df46654783f7958f567e","Postgraduate Program in Urban Management (PPGTU), Pontifical Catholic University of Paraná (PUC-PR), Polytechnic School and School of Architecture and Design, Rua Imaculada Conceição-1155-Prado Velho, 80215-901 Curitiba Paraná, Brazil; Department of Hydraulics and Sanitation (DHS), Federal University of Parana (UFPR), Curitiba, Brazil","De Souza, F.T., Postgraduate Program in Urban Management (PPGTU), Pontifical Catholic University of Paraná (PUC-PR), Polytechnic School and School of Architecture and Design, Rua Imaculada Conceição-1155-Prado Velho, 80215-901 Curitiba Paraná, Brazil, Department of Hydraulics and Sanitation (DHS), Federal University of Parana (UFPR), Curitiba, Brazil","Earthquakes affect the entire world and have catastrophic consequences. On May 12, 2008, an earthquake of magnitude 7.9 on the Richter scale occurred in the Wenchuan area of Sichuan province in China. This event, together with subsequent aftershocks, caused many avalanches, landslides, debris flows, collapses, and quake lakes and induced numerous unstable slopes. This work proposes a methodology that uses a data mining approach and geographic information systems to predict these mass movements based on their association with the main and aftershock epicenters, geologic faults, riverbeds, and topography. A dataset comprising 3,883 mass movements is analyzed, and some models to predict the location of these mass movements are developed. These predictive models could be used by the Chinese authorities as an important tool for identifying risk areas and rescuing survivors during similar events in the future. © 2013 Springer Science+Business Media Dordrecht.","Artificial neural networks; Data mining; Earthquake; Geographic information systems; Mass movements","Catastrophic consequences; Data-based modeling; Geologic faults; Mass movement; Predictive models; Richter scale; Sichuan , China; Sichuan province; Data mining; Geographic information systems; Neural networks; Earthquakes; aftershock; artificial neural network; catastrophic event; data mining; earthquake epicenter; earthquake magnitude; earthquake trigger; GIS; mass movement; article; China; data mining; earthquake; environmental monitoring; environmental parameters; geographic information system; mass movement; prediction; statistical analysis; statistical model; China; Sichuan","De Souza, F.T.; Postgraduate Program in Urban Management (PPGTU), Pontifical Catholic University of Paraná (PUC-PR), Polytechnic School and School of Architecture and Design, Rua Imaculada Conceição-1155-Prado Velho, 80215-901 Curitiba Paraná, Brazil; email: fabio.teodoro@pucpr.br",,,01676369,,EMASD,,"English","Environ. Monit. Assess.",Article,"Final",,Scopus,2-s2.0-84891315642
"Brandão A.L., Fernandes L.A.F., Trevisan D., Clua E., Stricker D.","22933912300;19337088600;35827468700;24450364400;6701489212;","Jecripe: How a serious game project encouraged studies in different computer science areas",2014,"SeGAH 2014 - IEEE 3rd International Conference on Serious Games and Applications for Health, Books of Proceedings",,, 7067077,"","",,4,"10.1109/SeGAH.2014.7067077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988220700&doi=10.1109%2fSeGAH.2014.7067077&partnerID=40&md5=b4dc9e5a6f7db225593eb3c3e449172a","Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil; German Research Center for Artificial Intelligence (DFKI), Kaiserslautern, Germany; Technical University of Kaiserslautern, Germany","Brandão, A.L., Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil, German Research Center for Artificial Intelligence (DFKI), Kaiserslautern, Germany; Fernandes, L.A.F., Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil; Trevisan, D., Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil; Clua, E., Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil; Stricker, D., Computer Science Institute, Fluminense Federal University, Niterói, 24210-240, Brazil, Technical University of Kaiserslautern, Germany","Serious game projects require multidisciplinary professionals, including programmers, designers and game designers. In games for health, one more type of professional must be included which is the one with health knowledge. The Jecripe Project has the aim of developing serious games for people with special needs. The professionals from health science are speech therapists and more professionals have the intention to be part of the mentioned project. However, this work presents how a serious game project motivated studies in different Computer Science research areas. We describe the three main studies in the Jecripe Project, each of one in a different area: Computer Vision, Data Mining and Human-Computer Interaction. The intention of the continuation in the project is to perform more studies including the integration of natural user interfaces in games for people with special needs.",,"Computer vision; Data mining; Health; Human computer interaction; User interfaces; Computer science research; Game designers; Health science; Natural user interfaces; Serious games; Special needs; Computer games",,,"Institute of Electrical and Electronics Engineers Inc.",,9781479948239,,,"English","SeGAH - IEEE Int. Conf. Serious Games Appl. Health, Books Proc.",Conference Paper,"Final",,Scopus,2-s2.0-84988220700
"Santos R.L.T., Castells P., Altingovde I.S., Can F.","27868004100;8928406700;6507657395;7004720706;","Diversity and novelty in web search, recommender systems and data streams",2014,"WSDM 2014 - Proceedings of the 7th ACM International Conference on Web Search and Data Mining",,,,"679","",,1,"10.1145/2556195.2556199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906877452&doi=10.1145%2f2556195.2556199&partnerID=40&md5=96573e1411c04c775e193a4d42c393a1","Univ. Federal de Minas Gerais, Belo Horizonte, MG, Brazil; Univ. Autónoma de Madrid, Madrid, Spain; Middle East Technical University, Ankara, Turkey; Bilkent University, Ankara, Turkey","Santos, R.L.T., Univ. Federal de Minas Gerais, Belo Horizonte, MG, Brazil; Castells, P., Univ. Autónoma de Madrid, Madrid, Spain; Altingovde, I.S., Middle East Technical University, Ankara, Turkey; Can, F., Bilkent University, Ankara, Turkey","This tutorial aims to provide a unifying account of current research on diversity and novelty in the domains of web search, recommender systems, and data stream processing. © 2014 Authors.","ambiguity; diversity; novelty; redundancy; relevance","Data communication systems; Recommender systems; Redundancy; Websites; ambiguity; Data stream; Data stream processing; diversity; novelty; relevance; Web searches; Data mining",,,"Association for Computing Machinery",,9781450323512,,,"English","WSDM - Proc. ACM Int. Conf. Web Search Data Min.",Conference Paper,"Final",,Scopus,2-s2.0-84906877452
"Dos Santos C.N., Gatti M.","55665418300;55319933300;","Deep convolutional neural networks for sentiment analysis of short texts",2014,"COLING 2014 - 25th International Conference on Computational Linguistics, Proceedings of COLING 2014: Technical Papers",,,,"69","78",,587,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932166511&partnerID=40&md5=c9825887048817f46442e8d5306163a5","Brazilian Research Lab, IBM Research, Brazil","Dos Santos, C.N., Brazilian Research Lab, IBM Research, Brazil; Gatti, M., Brazilian Research Lab, IBM Research, Brazil","Sentiment analysis of short texts such as single sentences and Twitter messages is challenging because of the limited contextual information that they normally contain. Effectively solving this task requires strategies that combine the small text content with prior knowledge and use more than just bag-of-words. In this work we propose a new deep convolutional neural network that exploits from character- To sentence-level information to perform sentiment analysis of short texts. We apply our approach for two corpora of two different domains: The Stanford Sentiment Treebank (SSTb), which contains sentences from movie reviews; and the Stanford Twitter Sentiment corpus (STS), which contains Twitter messages. For the SSTb corpus, our approach achieves state-of-the-art results for single sentence sentiment prediction in both binary positive/negative classification, with 85.7% accuracy, and fine-grained classification, with 48.3% accuracy. For the STS corpus, our approach achieves a sentiment prediction accuracy of 86.4%.",,"Classification (of information); Convolution; Data mining; Linguistics; Neural networks; Social networking (online); Contextual information; Convolutional neural network; Different domains; Positive/negative classifications; Prediction accuracy; Prior knowledge; Sentiment analysis; State of the art; Computational linguistics",,,"Association for Computational Linguistics, ACL Anthology",,9781941643266,,,"English","COLING - Int. Conf. Comput. Linguist. - Tech. Pap.",Conference Paper,"Final",,Scopus,2-s2.0-84932166511
